smiles,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63
O=C1OC(=O)C2CCCCC12,2.7943403e-05,-0.0018794881,0.0020976574,0.0009969212,-0.00056034536,-0.000104312785,-0.00032578828,0.00012129592,0.0022702646,0.000918434,-0.0036913129,0.001451917,0.0021673292,0.0012951922,0.0007158574,0.0022280933,-0.0006925601,-0.00071139634,-0.0014087502,-0.00058814976,0.000108989654,-0.0012239784,-0.0015646191,-0.00029497698,-0.0014797011,-0.0011147112,0.0017351834,0.0012312159,0.0038634567,3.9095758e-05,-0.0010702293,0.0014382895,-0.0008922769,0.0022358894,0.0017510103,-0.0005974828,0.0005526636,-0.0013914919,-0.0006993562,-0.00161943,-0.0017358623,0.0015587695,-0.0035576317,0.000482196,0.0019231018,-0.0022195345,0.00045154896,-0.0008620834,-0.0010280395,0.001800932,-6.726198e-05,-0.0009856559,-0.0015194211,-8.4483996e-05,0.0020978926,0.00064953836,0.0012415608,0.0005657454,0.00054300297,3.6086887e-05,0.00022287667,0.004066393,-0.00032996014,0.0004186239
CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,-0.0005537458,-0.0007190574,0.0014953609,0.0012372229,-0.0006195961,-0.00024562795,0.00022664806,-0.0005223439,0.0019789552,0.0012573889,-0.0028062137,0.0015416443,0.0022324538,0.0011258423,-0.0005116742,0.000709367,-0.0010945115,-0.00092882477,-0.0014265385,0.00091551244,5.2712625e-05,-0.0014251552,-0.0014385143,-0.0006288487,0.00012944918,-0.0012411363,0.0008348767,0.0013299901,0.0027151844,-0.00015664403,-0.00030030124,0.00084244425,-0.0015483163,0.0023874324,0.0019996231,-0.0007412641,0.00016645156,-0.0021694237,-0.0009504305,-0.001867322,-0.0013720971,0.0014975406,-0.0031540915,0.0007831957,0.0011061531,-0.00201244,-0.00079978723,-0.00069978833,-0.00053071696,0.0010606162,1.9319355e-05,-0.001250565,-0.00070209615,0.00019580312,0.0012992509,0.00013696449,0.0007643881,0.00014185766,0.0015892694,-0.0002645636,0.0006147325,0.0034971721,-0.00037300214,0.00032925606
CC(C)(c1ccc(OCCOCCOCCOCC2CO2)cc1)c1ccc(OCCOCCOCCOCC2CO2)cc1,9.619072e-05,0.0012696823,-0.0008308259,-0.0014562383,-0.00086214044,0.0003122408,-0.0005608215,0.00046091387,0.00049687736,0.00049336255,-9.5236115e-05,0.0005267821,0.00040417816,0.000102996826,-0.00065228716,-0.00031919684,0.0007176951,-0.0004103277,-0.00029063225,0.000105707906,-0.00063975365,-0.0011583816,0.00031749438,0.00040124345,-4.998129e-05,-0.00020223111,0.0002922695,0.00038241223,-7.329788e-05,-0.0006425299,-0.00037964247,0.0009723153,-0.001126063,-0.0006741565,0.00044944417,0.00023190095,-0.0007231254,-0.001216135,9.257626e-05,0.0004770786,-0.0005298741,0.0015938468,-0.0011049416,0.00064782426,0.00062428496,0.00030434132,0.0011928072,-0.00031484757,-1.6650185e-05,0.0007901583,0.0008875113,-0.00089300796,-0.00057012215,1.8553808e-05,-0.00054120645,0.0003792015,0.0004503918,0.00067401165,6.193388e-05,0.00029174704,-2.6719645e-05,0.0010703579,0.0002626013,-0.0005808808
Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,0.00011175871,0.00029398594,0.0007827603,0.00027962774,-0.00089745433,-0.00019351393,-3.6089215e-05,-0.00033793272,0.001407627,0.00074775796,-0.00205551,0.0005016569,0.002368508,0.00086329505,-0.0007038638,0.00026133563,-0.0004454821,-0.0011315178,-0.0013445755,0.0009176517,2.1592481e-05,-0.001326828,-0.0010693194,-0.00039471232,0.00045886915,-0.0015873853,0.00070498325,0.0016697012,0.002581806,-0.0009749823,-0.00019904226,0.0011138428,-0.0016638637,0.0017018337,0.0014649993,0.00020234636,-0.0008034706,-0.002079188,-0.00084456336,-0.0013397706,-0.0013257451,0.0011820477,-0.0028102435,0.000970792,0.0011154012,-0.0011812551,0.00014950242,-0.00027506426,-0.00015771948,0.001311576,0.0005062353,-0.0010236688,-0.0007843375,4.762225e-05,0.00068167597,0.0001177215,0.0007522204,0.0008190763,0.0009526098,-0.0005186293,0.00043427944,0.0026088674,-0.00041479804,0.00013813376
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,0.0005906429,0.0010919077,-0.0011157948,-0.0006996151,-0.0007580931,-0.0005639633,-0.00056095654,0.00033727055,0.00039095525,-0.00021477323,0.00018850621,-0.00031966716,0.00036997627,0.0010817721,-0.0007098913,-0.0008635046,0.00071364385,-0.0005542487,-0.0003886558,0.00028401706,-0.0014360647,-0.001568251,-0.00033318903,0.0005519175,0.0006104931,0.00027269498,0.0009739427,-0.00025819987,-5.0106086e-05,-0.0012662385,-4.0804967e-05,0.0009268258,-0.0011139512,-0.00022883154,0.00024597812,0.00088933087,-0.00032944977,-0.0015604058,-0.00024934486,0.00014397711,-0.0005185548,0.001437664,-0.0013236422,0.00075100176,0.00018625602,0.00038152654,0.0012719473,-0.00013618078,0.00010397285,0.00060443394,0.00073046796,-0.0006228499,-0.00038588792,-0.0002808757,-0.00058916025,0.000424881,0.00044428324,0.0011944887,4.3886714e-05,0.00041149184,0.00014642254,0.0011762772,0.00068335235,-0.0002052132
N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1,-0.0001730062,-0.0003925981,0.0010370477,0.0004314594,-0.0012258368,-0.00051634014,-9.717932e-05,-0.0005055838,0.0021172669,0.0010914998,-0.0020834068,0.00045893155,0.0021354062,0.0010989159,-0.0010183025,0.00020154659,-0.00029257755,-0.0010980852,-0.00063406955,9.1201626e-05,-4.010764e-05,-0.0016858864,-0.0010894379,-0.000543018,-0.00021523703,-0.0012037344,0.0009663664,0.0014608,0.0027186694,-0.0004738283,0.00012931973,0.001312222,-0.0013932744,0.0015937109,0.0016247956,-2.2394815e-05,-0.000205243,-0.0019687498,-0.00092141796,-0.0011673186,-0.0017678645,0.0009436738,-0.0033158679,0.001048129,0.0013354224,-0.0013268637,-0.0002295496,-0.0007636994,-0.00033035595,0.00083651394,4.6866015e-05,-0.0009946339,-0.0006548129,2.6849099e-05,0.0008101519,0.000618136,0.0011063828,0.0008726665,0.0011296328,3.194064e-05,0.000660697,0.0029880442,-0.00075438805,0.00011111051
NCCNCCN,-0.0002691839,-0.0020892192,0.0025464683,0.0010183938,-0.0003533105,-0.00049964804,-0.0008317367,-0.0001959377,0.0028042458,0.00071475934,-0.004221809,0.0021144152,0.0023504728,0.0017855577,0.0015506987,0.0030461466,-0.00036609801,-0.0005362872,-0.0010836013,-0.00032582693,0.0007424692,-0.001186895,-0.0017521093,6.970845e-05,-0.002528417,-0.0014678128,0.0022848928,0.00084906816,0.004735048,2.947147e-05,-0.000923723,0.0013011765,-0.0009751357,0.002744548,0.001928919,-0.0003118536,0.00093492307,-0.0015655151,-0.00053683016,-0.0017732575,-0.0015770551,0.0023452695,-0.0038790144,0.00044990703,0.002307509,-0.0024719788,0.00034309644,-0.0008501997,-0.0012521977,0.0019444041,-0.00051282346,-0.00082416274,-0.0013840273,-9.1426075e-05,0.0026478115,0.0008339775,0.0015154763,0.00035599293,0.00057895295,-0.00057492405,0.000581298,0.004396025,-0.0010283235,0.0007552281
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,-0.00047523715,-0.0011774246,0.0018780972,0.00045203883,-0.00040003308,-0.0004071137,-0.00011550216,-0.00060295826,0.0024003275,0.0014416296,-0.0032414114,0.00050639175,0.0024363725,0.0014130715,-0.00031301565,0.0013309745,-0.0006806094,-0.0011329968,-0.0014806762,0.00047567207,0.00024455716,-0.0012107461,-0.0013853302,-0.00049397175,-0.00027184095,-0.0018733554,0.000774269,0.0020462777,0.0031352034,-0.00045258668,-0.00039467774,0.0015702691,-0.0012251819,0.0020473413,0.0018210085,-0.00042160624,-0.0002015587,-0.0018750662,-0.0012063561,-0.0013360053,-0.0012546852,0.0008485727,-0.0031381361,0.0008679852,0.0014412672,-0.0020486256,-5.0156377e-05,-0.0006766012,-0.00038326997,0.0016840734,3.106892e-05,-0.0011258014,-0.00075097196,0.0003575245,0.0015199361,0.00020413892,0.0007399996,0.0003705197,0.0009675799,-0.00056553073,0.00038172118,0.0032815635,-0.0009125192,0.00039174967
O=C(CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCO)OCCCCO,0.0016985871,-0.00021693483,-0.0038539176,-0.0042709783,0.0011768544,-0.0009199036,0.0009114132,0.0019581863,-0.002495464,-0.0026748572,0.0041381987,-0.00050951354,-0.004626546,-0.0025266055,0.0014742874,-0.0019559646,0.0039340993,0.0015929136,0.00044421013,-0.001871028,0.00031705643,0.000992506,0.0009161318,0.001380531,-0.00021266844,0.004212696,-0.0013578692,-0.0029143933,-0.0064968313,0.0001565374,0.00034544058,0.00014884735,0.0019742362,-0.0044377763,-0.002357509,0.0014720128,-0.00091946684,0.0011783903,0.0017137257,0.0042674746,0.0026027411,-0.0004646983,0.003485512,0.00060525164,-0.0027006576,0.004165246,0.0034643644,-0.0008421801,-0.0013253791,-0.00030460954,0.000209786,0.0012403391,0.00093079545,-0.0018207813,-0.0041697826,-0.0005239039,-0.0023070672,0.0012066127,-0.003194186,0.0016502263,0.0009768587,-0.0047893357,0.0016185399,-0.00068581663
CCC(CO)(CO)CO,-0.0001837574,-0.001931035,0.0023214794,0.0012105061,-0.000100424746,-0.00019737333,-0.0004057414,-0.00028712815,0.0023798663,0.0009225942,-0.003781029,0.0019853823,0.0022836998,0.001200078,0.0013199542,0.0025435658,-0.0006434347,-0.0006343685,-0.0012158593,-0.00017835759,0.00043209852,-0.001177252,-0.0015485743,0.00015438849,-0.0019130828,-0.0012250878,0.0021108668,0.00078479014,0.004041544,0.00034748088,-0.0008703191,0.001010019,-0.0011055153,0.0026911218,0.0019903174,-0.00056686834,0.000985207,-0.0016184105,-0.0010324949,-0.0020348558,-0.001814289,0.0021135733,-0.0035395324,0.00048280507,0.0019073401,-0.0026368415,3.66671e-05,-0.0009829216,-0.0013481108,0.0018917266,-0.0006062146,-0.00086918473,-0.0015019253,-0.00016594306,0.0025443807,0.0007099849,0.0016086323,0.00028116303,0.00070399325,7.113442e-05,0.00035968795,0.00430182,-0.0003662873,0.0007173121
O=C(CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCO)OCCCCO,0.007138651,-0.009714861,0.010858512,0.02742795,0.0040323585,0.020716932,-0.028848538,-0.017351076,-0.05026327,-0.04783998,0.038043667,0.021448478,-0.049076717,-0.038637035,0.051094774,-0.02975573,-0.0060152328,0.048177928,0.030217702,0.0023567136,0.0294332,0.015213293,0.018256556,-0.01454081,-0.0018048277,0.046531484,-0.013780902,-0.06383173,-0.056813575,0.023965914,0.030753085,-0.057097394,0.03248981,0.008271847,-0.03886319,-0.010780316,0.0043424647,0.07888343,0.022410728,0.053122677,0.024948359,-0.044416346,0.088570476,-0.057703573,-0.042345155,0.04439484,-0.054446075,0.03319816,-0.021456253,-0.052118726,-0.032731023,0.06304199,0.049430683,0.008823712,-0.015966378,0.010220427,-0.03695452,0.006974014,0.006475415,-0.004131346,-0.0055540632,-0.08433904,0.016678983,0.013527651
O=C(CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)CCCC(=O)OCCCCO)OCCCCO,0.012203492,-0.010906407,0.020232275,0.055437133,-0.0055982005,0.03426806,-0.052202374,-0.03371285,-0.07044809,-0.07099725,0.05528347,0.038134404,-0.06794079,-0.05758643,0.08585726,-0.057899233,-0.019286413,0.078624755,0.05067724,0.007029251,0.053660117,0.007973854,0.018222835,-0.021783005,-0.0048563974,0.06896506,-0.016387895,-0.10978305,-0.08222736,0.045550033,0.045630388,-0.096660286,0.04350383,0.023310857,-0.062577926,-0.020825407,0.0012556538,0.12681535,0.027751654,0.08042541,0.031625576,-0.07008111,0.13351633,-0.09977855,-0.05293085,0.068626426,-0.10409663,0.053170502,-0.028618988,-0.08720717,-0.05545246,0.09789299,0.074900486,0.023135683,-0.020445539,0.016295142,-0.05634504,0.018527145,0.0135951275,-0.010133611,-0.0014910456,-0.12727116,0.018490141,0.026427036
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.00030704215,0.0005615959,-0.0024021245,-0.0021038912,-0.00034038932,0.00020388886,-0.00051140273,0.0019340389,-0.0006915126,-0.00026795454,0.00082720723,0.0005842652,-0.0010855361,-0.00078153796,-0.00018116646,-3.7557445e-05,0.0019178849,0.00015317276,0.00041369256,-0.001193028,-0.00045953155,-9.161187e-06,0.0009977212,0.0011556571,0.00039165467,0.0018169098,-0.0006745616,-0.000567358,-0.0034202663,-0.00043154252,-0.00017219223,-0.00036083942,-0.00063773897,-0.0026923511,-0.00030064676,0.0009551605,0.0008316878,-0.0005649356,0.0015752967,0.0015962499,0.0011624452,0.0012725871,-0.00016301498,0.0010274015,-0.0006661854,0.00081261527,0.0022569997,-0.0007310957,4.171487e-05,0.00056875125,0.00023279153,0.00029486604,0.00022144243,-0.0001328867,-0.0013013072,-0.00054318784,-0.00012685964,0.00052145356,-0.0010012691,-2.4579465e-05,-0.0012602154,-0.000868652,0.0009463448,-0.0008411687
O=NN([O-])c1ccccc1.O=NN([O-])c1ccccc1.O=NN([O-])c1ccccc1.[Al+3],0.0010466054,0.00020295102,-0.0012492039,-0.0003053844,-0.00026690238,-0.00052150805,-0.0006795167,0.00052895537,-0.000115122646,-0.00040104054,0.00033771712,-8.3215535e-05,0.00014793221,0.00020351075,-0.001082588,-0.0007584831,0.0014756483,-4.659407e-05,0.0003273012,0.0008365065,-0.0006189996,-0.0011165205,-0.0005994579,0.00085600966,0.000700851,0.00039680675,1.768861e-05,0.00038742274,-0.0009817546,-0.00064659794,0.0009767078,0.0007442754,-0.0009785024,-0.00074302964,-0.00053334236,0.0010002626,8.459762e-05,-0.00010985788,-0.0005039051,3.926945e-05,0.0003066063,0.00049173273,-0.00035535544,0.00011256896,0.00062586076,0.0010786029,0.00075648073,-0.0004468523,-0.00044425204,-0.0004276596,-0.00011379458,-0.0006680712,0.00028482452,-7.717684e-05,-0.00013699196,-0.00048982864,0.00045266422,0.00044708187,-0.0007397719,0.00016768463,0.00025727227,0.00023270398,0.0001585111,0.00035150722
CC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,7.608533e-05,-0.0006068498,0.0005900259,-0.00030827336,-0.00085606077,-0.0004671309,-0.00021806313,0.00019675633,0.0013896655,0.0006562611,-0.0024048248,0.0005540531,0.0018080357,0.0005959198,-0.000471944,0.0010031173,0.00024282676,-0.0012178384,-0.0011104094,-0.00010663364,-0.0006122573,-0.000739618,-0.00076270197,7.040973e-05,-4.4720247e-05,-0.00040903315,0.00046378374,0.0010606218,0.0017990498,-0.0003399637,-6.6364184e-05,0.0011903528,-0.0012361808,0.0014011767,0.0014970703,-0.0005542396,0.000100024045,-0.001925216,-0.0003142897,-0.0009242005,-0.0011755843,0.0011179429,-0.002802264,0.0014814958,0.0017891721,-0.0013815435,0.00011037942,-0.0009377403,-0.00070578884,0.0013888925,-0.00027080067,-0.00072029047,-0.0010469165,-0.00023438036,0.00078834314,9.034248e-05,0.0007121549,0.00083402405,0.00025275536,-0.0003002202,8.53762e-05,0.0023607388,-0.0003936533,-0.00055084936
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,-0.00025019795,-0.00069196615,0.0012514996,0.00043632835,-0.00083780126,-0.00024839398,-0.00031690346,-0.0004522563,0.0019407403,0.0010732543,-0.002793503,0.0007202942,0.0015780255,0.0014595501,-0.0002480317,0.000836567,-0.0006378952,-0.0011835601,-0.0011053737,-4.975125e-06,-0.00047737476,-0.0013488762,-0.001237384,-0.0006210116,-8.1679784e-05,-0.0013680737,0.0005622078,0.0011494197,0.002745022,-0.0005310115,-0.00041398965,0.0014135685,-0.0013294816,0.0014627315,0.0011571012,-0.0004361777,8.782372e-06,-0.0020723483,-0.00060956646,-0.0014848651,-0.0013060737,0.0013909973,-0.0028339494,0.0013277754,0.0014135417,-0.0018366454,-0.00019271951,-0.0011464879,-0.0003647888,0.0012670308,0.00041381642,-0.00097502023,-0.001201788,-0.00059315003,0.001026094,-0.00013298867,0.00046412786,0.00041234726,0.0008944636,-0.00075308606,0.00071421266,0.0030003097,-0.00041283853,-0.0003447961
C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1,0.0021446906,0.0013623443,-0.0046114954,-0.0042480603,0.0009948013,-3.008172e-05,0.0014833012,0.0012597642,-0.0030710772,-0.003087853,0.003776175,-0.0003343448,-0.0051088324,-0.003527157,0.00034115463,-0.0018695602,0.0033825648,0.0021161512,0.0010823952,-0.0022835154,-3.9516715e-05,0.0021880504,0.0020019962,0.0020389617,0.000704146,0.004678661,-0.0018395195,-0.003458919,-0.0081627015,-2.5878893e-05,0.0010327082,0.0004345436,0.002293285,-0.0052581485,-0.002103364,0.00064079626,0.00045021623,0.0027004732,0.0022788672,0.0050204434,0.0038626269,0.00072300434,0.004771754,-0.00042000413,-0.0037537953,0.0049030427,0.00352363,-0.00030079577,0.0002984414,-0.00080334395,-0.0005258173,0.0018141456,0.0021332186,-0.002226158,-0.0030350238,-0.001863373,-0.0026929919,0.0005289209,-0.0031514075,0.0014841808,-0.000102503225,-0.0055204537,0.0014930367,-0.0010605808
C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,0.007175125,-0.00082879886,-0.0057757567,-0.003075527,0.004915701,0.004032309,-0.00080579007,-0.0032449276,-0.01442745,-0.014072882,0.012722184,0.00082922913,-0.017022863,-0.010717802,0.0060738754,-0.004636037,0.0056021465,0.013593458,0.0034078062,-0.00075975526,0.004717555,0.009496617,0.0063549737,0.0045086546,-0.002228384,0.016051961,-0.008824664,-0.009096159,-0.021782357,0.0020563833,0.005575666,-0.008477407,0.013880229,-0.0037047267,-0.010225276,-0.00024031685,0.003110759,0.018643059,0.011062403,0.015011777,0.014412336,-0.010231879,0.02398453,-0.010638319,-0.0132123,0.013064665,-0.0025877543,0.0069026463,-0.005774281,-0.006021384,-0.006818788,0.01570214,0.013862859,-0.0041186344,-0.00564776,-0.0007342468,-0.011066057,-0.0023465748,-0.00340762,0.0015678126,-0.001397159,-0.026663674,0.0066578705,-0.00021953881
C=CCOCC(CO)(COCC=C)COCC=C,0.00015694089,-0.0015044175,0.0016618841,0.0004994124,-0.0006383138,-2.7432106e-05,0.00018452154,2.2430904e-06,0.0017617308,0.0007200893,-0.003057708,0.0013110451,0.0014401181,0.0009324644,3.8389117e-06,0.0017246818,-0.0001776747,-0.0010516103,-0.0012879856,-0.0008564014,-0.00026373682,-0.0010042011,-0.00042395387,-0.00025344838,-0.0008149417,-0.00073667243,0.0011385567,0.00053457916,0.0024489323,7.495913e-05,-0.00042748265,0.0010008101,-0.0010802029,0.0014984962,0.00149915,-0.00054876157,0.0005992614,-0.0013959734,-0.0003879806,-0.0014587452,-0.0014753807,0.001457883,-0.0029004645,0.0010607466,0.0011365198,-0.0019833865,-7.284526e-05,-0.00095520355,-0.00091278274,0.0013252981,-0.00030127354,-0.0010035038,-0.0012751594,-0.00024563633,0.0016234023,0.00041455822,0.0008364101,0.00038827443,0.0006894516,0.00067703426,-0.00018894672,0.0034997333,-0.00033632666,7.025525e-05
C=C(C)C(=O)OC,-1.745671e-05,-0.0018215338,0.002363454,0.0013551014,5.901954e-05,-0.00014278106,-0.00043536676,-0.00048960606,0.0022958405,0.00074377283,-0.0038502822,0.001801841,0.002384142,0.0010771528,0.0012504067,0.002472139,-0.0006980791,-0.0008146502,-0.0012559369,-0.0001237439,0.00036441046,-0.0011053837,-0.0015807347,9.7200624e-05,-0.001831851,-0.001447456,0.001930654,0.00071809813,0.0042124065,0.00048038806,-0.0008278955,0.0010603588,-0.0011780728,0.0025507156,0.0019790167,-0.00052452856,0.000921594,-0.0015396466,-0.0009904215,-0.0019580114,-0.0016227067,0.00212905,-0.0034184065,0.00037533417,0.0019199521,-0.00274307,4.5781024e-05,-0.001097911,-0.0013936451,0.0017085485,-0.0003795307,-0.00087502226,-0.0014200136,-0.00033031497,0.0025457311,0.0005574641,0.001576511,0.0001737685,0.00078325253,9.752624e-05,0.000442395,0.0042581502,-0.00035705976,0.0005241763
O=C(OOC(=O)c1ccccc1)c1ccccc1,-0.00034246594,-0.0018077828,0.0022031781,0.001128409,-0.00042332732,-1.49337575e-05,0.000101429876,-0.0007073921,0.0026378073,0.0012903335,-0.0035726083,0.0010479614,0.0029572295,0.001487108,0.0001387652,0.0019147648,-0.0010917883,-0.00067362003,-0.001536156,0.00023579132,0.0004489862,-0.0013951219,-0.0015047053,-0.0003395389,-0.0011238968,-0.0018432364,0.0013794089,0.001800321,0.0037715873,1.5094411e-06,-0.0009992067,0.0014575567,-0.0010006074,0.002810033,0.0019258624,-0.00060450495,0.0003028717,-0.0017998302,-0.0015590871,-0.0016872005,-0.0016215015,0.0011472758,-0.003468318,0.0007886626,0.0014581893,-0.0026011532,-0.00055194926,-0.00085056573,-0.0003643185,0.001968341,-0.00017159618,-0.0014416166,-0.00094890594,0.00043526664,0.002486745,3.5960693e-05,0.0013479225,0.00035988772,0.0011747591,-4.7311187e-07,0.0004642494,0.003864849,-0.00033062696,0.0007397514
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,-0.00029110163,-0.00086820684,0.001175323,0.00020553917,-0.0007407686,-0.0002540741,0.00039918767,3.239652e-05,0.0013024341,0.000613817,-0.002451702,0.0011904966,0.0017700549,0.0009911899,-0.0006638784,0.0008865567,3.1155767e-05,-0.0011504851,-0.00084747374,-0.00041882135,-0.00044866814,-0.00073174643,-0.00048766937,-0.00024016493,0.00011993479,-0.00044124387,0.00071803294,0.0005101375,0.0014703413,0.00017590332,-0.0001796037,0.0008290295,-0.0012585884,0.0012008138,0.0014797207,-0.0009429718,0.00048121624,-0.0016361,-0.00024370663,-0.0012684267,-0.0014298316,0.0013401564,-0.0030180272,0.0011400394,0.001197121,-0.0016210983,-0.00017434079,-0.000764356,-0.00049552415,0.0011172686,8.086674e-05,-0.0011919476,-0.0013381448,7.408857e-05,0.0010735765,-0.00024118042,0.00067884615,0.00016827555,0.00063765235,0.0003024526,-8.3524734e-05,0.0025502387,-0.00026310794,-0.0001229439
CC(C)(CCC(C)(C)N=C=O)CN=C=O,-8.1941485e-05,-0.0013450179,0.0015770621,0.00042498298,-0.00024902844,-0.00021869969,-0.000149976,0.00015051058,0.0019351821,0.000638389,-0.0026529944,0.0013959277,0.0014226809,0.001083592,0.0002619531,0.0016913945,-0.0001858517,-0.001441624,-0.0012359787,-3.3837743e-05,-0.00010673446,-0.0007964398,-0.0006193863,-0.00032688875,-0.00033927988,-0.000511067,0.0010307161,0.0008200072,0.0025946228,-3.4880359e-06,-7.8259036e-05,0.001081511,-0.0009917775,0.0012191702,0.0013592849,-0.000351595,0.0007884968,-0.0015097326,-0.0004770672,-0.0012252859,-0.0012010355,0.001274066,-0.0030136723,0.0012471937,0.0016115614,-0.0017770501,5.6668185e-05,-0.0014110301,-0.0009367252,0.0013718214,-0.00023652427,-0.000762742,-0.0014073029,-0.00048222393,0.0012647342,0.000102999154,0.00046199327,0.00030966708,0.0003393935,-0.00033656228,-0.00019607693,0.003002923,-0.00012617745,-0.00010693818
C=CCOCC(CC)(CO)CO,-0.00034772046,-0.0018020989,0.0019290582,0.0010478515,0.00012464984,6.1281025e-07,-0.00020668795,-0.00041327765,0.0021813735,0.0009355834,-0.0035301587,0.0018270481,0.0019804826,0.00071263313,0.0011252537,0.0023167701,-0.00061770785,-0.00080769137,-0.0014254851,-0.000111735426,0.00014118222,-0.0010409977,-0.0012361957,-0.00012902694,-0.0014456408,-0.0012771245,0.0016730437,0.00031167828,0.0034800256,0.0003270849,-0.00058574416,0.00079571793,-0.0009916108,0.0024524182,0.0018333448,-0.00055368454,0.0009870566,-0.0015291823,-0.0010308595,-0.0019539285,-0.0014348328,0.0020068325,-0.0030990727,0.00071447715,0.0017615602,-0.0024646753,-4.772935e-05,-0.0011243764,-0.0013630437,0.0016954876,-0.0003996715,-0.0007104315,-0.001240991,-0.00037795398,0.0024155062,0.0006605317,0.0016488123,8.144835e-05,0.00082482956,0.00012045819,0.00037774257,0.003918899,-0.00030822493,0.00067088753
CC(CO)CO,-0.00027568638,-0.0019064574,0.0023675035,0.0011674725,-2.9653544e-05,-0.00035467185,-0.00072253635,-0.0005292739,0.0026829876,0.00081443693,-0.004143554,0.002078563,0.0026609628,0.0012786612,0.0015682336,0.002829845,-0.00055554765,-0.00056342967,-0.0011770781,1.9278377e-05,0.00042890408,-0.0012328501,-0.0018147314,9.51112e-05,-0.0022432497,-0.0015355237,0.0020669857,0.00048475154,0.004655485,0.0002160098,-0.0010127928,0.0011795718,-0.001107729,0.0026298743,0.0021126475,-0.0004886242,0.0009952448,-0.0015668673,-0.00070278626,-0.0019884359,-0.0013376232,0.0026799385,-0.0038114246,0.00022437423,0.0023493534,-0.0026463429,6.447453e-05,-0.0009012995,-0.0012547513,0.0017877296,-0.00037733838,-0.0007747002,-0.0014479943,-0.00026299432,0.0026753182,0.00046184892,0.0017720817,0.00013801688,0.0007352233,-0.00033914298,0.0006749686,0.004445268,-0.0008234829,0.00081138685
C=CCCO,-0.0004648082,-0.0020662062,0.0025371802,0.0010921843,-0.00026353286,-0.00064746104,-0.0008203373,-0.00051493803,0.0029195752,0.0005936371,-0.00428713,0.0020942353,0.0026314696,0.0015798118,0.0017147958,0.0031198533,-0.00036200765,-0.00054271147,-0.0011156797,-0.0002770247,0.00050026714,-0.0013079408,-0.001847134,2.408668e-05,-0.0023722192,-0.0016340055,0.00211587,0.00083580613,0.0046618497,0.00017988193,-0.0008909255,0.0014279854,-0.001049527,0.0028941035,0.0019853534,-0.000264399,0.0010675825,-0.0015104851,-0.00085626636,-0.0016580911,-0.0014228188,0.0025635418,-0.0040610563,0.0003320016,0.0026200516,-0.0024989499,0.00016571674,-0.000894038,-0.0013470082,0.0017718673,-0.000409374,-0.00069877505,-0.0014086794,-0.0001580324,0.0028006285,0.00057770545,0.0014930142,0.000181871,0.0005309591,-0.00054791104,0.0006774254,0.004493581,-0.001017632,0.00088681467
