formula_id,n_components,smiles,ratios,sources,labels,groups,new_component_count,compatibility_reasons,predicted_tg_mean_c,predicted_tg_sigma_c,target_distance_c,prior_score,ood_distance,ood_penalty,agent_score,feature_aromatic_backbone,feature_rigid_multi_aromatic,feature_imide_or_anhydride,feature_cyanate_ester,feature_maleimide,feature_nitrile_rich,feature_sulfone_linker,feature_fluorinated_rigid_linker,feature_high_functionality,feature_flexible_ether_risk,feature_long_aliphatic_risk,feature_peg_like_risk,feature_peptide_like_risk,feature_too_flexible_risk,feature_too_large_risk,feature_heavy_halogen_risk,feature_stereochemical_complexity_risk,feature_druglike_hetero_complexity_risk,feature_formal_charge_practical_risk,feature_reaction::马来酰亚胺与烯基共聚/加成。,feature_contains_out_of_library,feature_contains_generated,feature_contains_chembl,feature_three_or_more_component_blending,feature_reaction::马来酰亚胺-胺 Michael 加成。,feature_reaction::马来酰亚胺-硫醇 Michael 加成。,round,environment_reward,pievo_target_guard_enabled,pievo_target_guard_active,pievo_target_guard_max_distance_c,pievo_target_guard_candidate_count,pievo_selection_pool_size,pievo_selection_pool_reason,pievo_selection_pool_member,pievo_selection_method,pievo_expected_reward,pievo_regret,pievo_information_gain,pievo_ids_ratio,pievo_selected,feature_reaction::氰酸酯-胺共反应。,feature_reaction::环氧-伯胺开环固化。,feature_reaction::酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,feature_reaction::异氰酸酯-伯胺形成聚脲。,feature_reaction::异氰酸酯-羟基形成聚氨酯。,feature_reaction::酸酐-胺开环形成酰胺酸。,feature_reaction::环氧-仲胺开环固化。,feature_reaction::环氧-羧酸开环酯化。,feature_reaction::环氧-羟基醚化，常需催化剂。,feature_reaction::氰酸酯三聚形成三嗪网络。,feature_reaction::环氧-酸酐固化，常需催化剂。,feature_reaction::酸酐-羟基酯化。,feature_reaction::氰酸酯-酚共固化/催化三聚。,feature_reaction::异氰酸酯-仲胺形成脲键。,feature_reaction::硫醇-烯点击反应。
38,2,Nc1ccc(-c2nc3ccc(N)cc3[nH]2)cc1|c1ccc(C(c2ccc(OCC3CO3)cc2)c2ccc(OCC3CO3)cc2)cc1,0.67700:0.32300,library|generated,library_223|generated_diepoxy_bpf,aromatic;primary_amine|aromatic;epoxy;ether,1,环氧-伯胺开环固化。,338.9477630418459,65.23904411696975,143.94776304184592,1.1315000000000002,0.026715276762843132,1.7114572525024414,146.50071572723996,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,True,True,False,False,,,2,3.1394687589324894e-13,True,True,5.0,10,10,target_distance_c <= 5,False,target_guard_ids_min_regret2_over_information,,,,,False,,True,,,,,,,,,,,,,
39,4,CCN1CCN(C(=O)C(CC(C)C)NC(=O)Cn2c3ccccc3c3c4c(c5c6ccccc6[nH]c5c32)C(=O)N(C)C4=O)CC1|COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(OCC3CO3)c(OC)c2)cc(OC)c1OCC1CO1|Cn1c(CSCC(=O)Nc2ccccc2)nnc1SCC(=O)Nc1ccccc1|NCCNCCNCCN,0.43098:0.10343:0.33234:0.13325,chembl|library|chembl|library,chembl_scan_482|library_132|chembl_scan_194|library_137,aromatic;imide;secondary_amine|aromatic;epoxy;ether|aromatic;secondary_amine|primary_amine;secondary_amine,2,环氧-仲胺开环固化。|环氧-伯胺开环固化。,107.78339196436228,151.33697221580906,87.21660803563772,1.6475000000000002,0.09073323011398315,5.812630653381348,95.49524709726974,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,,True,False,True,True,,,2,2.6574290605545465e-08,True,True,5.0,10,10,target_distance_c <= 5,False,target_guard_ids_min_regret2_over_information,,,,,False,,True,,,,,True,,,,,,,,
40,2,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1|c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,0.36623:0.63377,generated|library,generated_bisphenol_s|library_45,aromatic;hydroxyl;phenol|aromatic;epoxy;ether,1,环氧-羟基醚化，常需催化剂。,191.90828787419295,49.63254118120627,3.0917121258070495,1.4340000000000002,0.03586956858634949,2.2979073524475098,4.429532170036053,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,,True,True,False,False,,,2,0.5388368601832734,True,True,5.0,10,10,target_distance_c <= 5,True,target_guard_ids_min_regret2_over_information,0.5663090768257498,0.3609021770483599,0.28671446267431344,0.45428446789491816,False,,,,,,,,,True,,,,,,
41,2,Nc1ccc(N(c2ccc(N)cc2)c2ccc(N)cc2)cc1|c1ccc(C(c2ccc(OCC3CO3)cc2)c2ccc(OCC3CO3)cc2)cc1,0.45460:0.54540,library|generated,library_21|generated_diepoxy_bpf,aromatic;primary_amine|aromatic;epoxy;ether,1,环氧-伯胺开环固化。,188.80814441382543,56.357839003736544,6.191855586174569,1.1315000000000002,0.055227071046829224,3.5380043983459473,8.851227465819841,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,True,True,False,False,,,2,0.2898559750183196,True,True,5.0,10,10,target_distance_c <= 5,False,target_guard_ids_min_regret2_over_information,,,,,False,,True,,,,,,,,,,,,,
42,3,Cn1c(CSCC(=O)Nc2ccccc2)nnc1SCC(=O)Nc1ccccc1|O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21|OCCCCO,0.35881:0.49906:0.14213,chembl|library|library,chembl_scan_194|library_142|library_99,aromatic;secondary_amine|anhydride;aromatic;ester;ether|hydroxyl,1,酸酐-羟基酯化。|酸酐-胺开环形成酰胺酸。,165.85531887539773,58.13889872247284,29.144681124602272,2.2055000000000002,0.027585729956626892,1.7672209739685059,29.622742388839615,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,True,False,True,True,,,2,0.002941204096276071,True,True,5.0,10,10,target_distance_c <= 5,False,target_guard_ids_min_regret2_over_information,,,,,False,,,,,,True,,,,,,True,,,
43,2,CC(C)(c1ccc(N)cc1)c1ccc(N)cc1|O=C1CCCC(=O)O1,0.85207:0.14793,generated|library,generated_diamine_bisphenol_a_core|library_44,aromatic;primary_amine|anhydride;ester;ether,1,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,170.44515101723806,132.41584376638832,24.55484898276194,1.9745000000000001,0.07619534432888031,4.881292343139648,30.899051928844116,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,True,True,False,False,,,2,0.007365341983413632,True,True,5.0,10,10,target_distance_c <= 5,False,target_guard_ids_min_regret2_over_information,,,,,False,,,True,,,,,,,,,,,,
44,2,OC(/C=C/C=C/c1ccccc1)CCc1ccccc1|c1ccc(C(c2ccc(OCC3CO3)cc2)c2ccc(OCC3CO3)cc2)cc1,0.08410:0.91590,chembl|generated,chembl_scan_139|generated_diepoxy_bpf,aromatic;hydroxyl;vinyl|aromatic;epoxy;ether,2,环氧-羟基醚化，常需催化剂。,257.11315025138634,58.305655192085126,62.113150251386344,1.1315000000000002,0.019648391753435135,1.2587323188781738,63.94164587451883,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,True,True,True,False,,,2,4.0264315316953e-06,True,True,5.0,10,10,target_distance_c <= 5,False,target_guard_ids_min_regret2_over_information,,,,,False,,,,,,,,,True,,,,,,
45,3,C=CCCO|COc1cccc(CNC2(CCC(C)(C)C)C(=O)C(C3=NS(=O)(=O)c4cc(NS(C)(=O)=O)ccc4N3)=C(O)c3ccccc32)c1|O=C1CCCC(=O)O1,0.06571:0.30456:0.62973,library|chembl|library,library_86|chembl_scan_10|library_44,hydroxyl;vinyl|aromatic;ether;hydroxyl;secondary_amine;vinyl|anhydride;ester;ether,1,酸酐-羟基酯化。,48.12886670817216,127.352038383385,146.87113329182785,2.277,0.0608769915997982,3.8999545574188232,152.13403968992753,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,True,False,True,True,,,2,1.7495866334160463e-13,True,True,5.0,10,10,target_distance_c <= 5,False,target_guard_ids_min_regret2_over_information,,,,,False,,,,,,,,,,,,True,,,
46,2,Nc1ccc(-c2nc3ccc(N)cc3[nH]2)cc1|O=C=Nc1ccc(N=C=O)cc1,0.28396:0.71604,library|generated,library_223|generated_diisocyanate_ppdi,aromatic;primary_amine|aromatic;isocyanate,1,异氰酸酯-伯胺形成聚脲。,168.67262442535008,68.06446866085442,26.32737557464992,1.3795000000000002,0.04672471433877945,2.993319272994995,29.101705439849432,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,True,True,False,False,,,2,0.005166937555875621,True,True,5.0,10,10,target_distance_c <= 5,False,target_guard_ids_min_regret2_over_information,,,,,False,,,,True,,,,,,,,,,,
47,2,CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1|CCc1c(C#N)c(-c2ccc(-c3ccc(OC)cc3)cc2)c(C(=O)O)n1C,0.13266:0.86734,library|chembl,library_19|chembl_scan_178,anhydride;aromatic;ester;ether|aromatic;carboxylic_acid;ether;hydroxyl;nitrile,1,酸酐-羟基酯化。,263.3488743705064,91.72933658544453,68.3488743705064,1.9745000000000001,0.060679107904434204,3.887277603149414,71.90398172673535,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,True,False,True,False,,,2,1.1568903628436633e-06,True,True,5.0,10,10,target_distance_c <= 5,False,target_guard_ids_min_regret2_over_information,,,,,False,,,,,,,,,,,,True,,,
