formula_id,n_components,smiles,ratios,sources,labels,groups,new_component_count,compatibility_reasons,predicted_tg_mean_c,predicted_tg_sigma_c,target_distance_c,prior_score,ood_distance,ood_penalty,agent_score,feature_aromatic_backbone,feature_rigid_multi_aromatic,feature_imide_or_anhydride,feature_cyanate_ester,feature_maleimide,feature_nitrile_rich,feature_sulfone_linker,feature_fluorinated_rigid_linker,feature_high_functionality,feature_flexible_ether_risk,feature_long_aliphatic_risk,feature_peg_like_risk,feature_peptide_like_risk,feature_too_flexible_risk,feature_too_large_risk,feature_heavy_halogen_risk,feature_stereochemical_complexity_risk,feature_druglike_hetero_complexity_risk,feature_formal_charge_practical_risk,feature_reaction::马来酰亚胺与烯基共聚/加成。,feature_contains_out_of_library,feature_contains_generated,feature_contains_chembl,feature_three_or_more_component_blending,feature_reaction::马来酰亚胺-胺 Michael 加成。,feature_reaction::马来酰亚胺-硫醇 Michael 加成。,round,environment_reward,pievo_selection_method,pievo_warmup_variance,pievo_selected,feature_reaction::环氧-伯胺开环固化。,feature_reaction::酸酐-羟基酯化。,feature_reaction::环氧-仲胺开环固化。,feature_reaction::酸酐-胺开环形成酰胺酸。,feature_reaction::环氧-羧酸开环酯化。,feature_reaction::酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,feature_reaction::异氰酸酯-伯胺形成聚脲。,feature_reaction::异氰酸酯-羟基形成聚氨酯。,feature_reaction::环氧-羟基醚化，常需催化剂。,feature_reaction::硫醇-烯点击反应。,feature_reaction::异氰酸酯-仲胺形成脲键。,feature_reaction::环氧-酸酐固化，常需催化剂。,feature_reaction::氰酸酯-酚共固化/催化三聚。,feature_reaction::氰酸酯三聚形成三嗪网络。,feature_reaction::氰酸酯-胺共反应。,pievo_expected_reward,pievo_regret,pievo_information_gain,pievo_ids_ratio
216,2,Cc1c(-c2cccc(OCCCCCC(=O)O)c2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F|O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,0.35000:0.65000,chembl|library,chembl_scan_654|library_158,aromatic;carboxylic_acid;ether;hydroxyl;primary_amine|aromatic;imide;maleimide;vinyl,1,马来酰亚胺-胺 Michael 加成。,124.22138941181272,144.11337586574115,125.77861058818728,2.4095,0.0803159549832344,5.145270347595215,132.22105776179006,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,True,False,True,False,True,,1,1.1885260254386587e-11,warmup_max_variance,1.282051282051281,False,,,,,,,,,,,,,,,,,,,
217,2,Cc1c(-c2cccc(OCCCCCC(=O)O)c2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F|O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,0.25000:0.75000,chembl|library,chembl_scan_654|library_158,aromatic;carboxylic_acid;ether;hydroxyl;primary_amine|aromatic;imide;maleimide;vinyl,1,马来酰亚胺-胺 Michael 加成。,154.39317653627919,127.27833707493829,95.60682346372081,2.4095,0.06123466044664383,3.922868013381958,100.6113274929008,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,True,False,True,False,True,,1,4.962457809941961e-09,warmup_max_variance,1.282051282051281,False,,,,,,,,,,,,,,,,,,,
218,2,Cc1c(-c2cccc(OCCCCCC(=O)O)c2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F|O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,0.15000:0.85000,chembl|library,chembl_scan_654|library_158,aromatic;carboxylic_acid;ether;hydroxyl;primary_amine|aromatic;imide;maleimide;vinyl,1,马来酰亚胺-胺 Michael 加成。,178.6109572996115,104.52640804264497,71.3890427003885,2.4095,0.05897398665547371,3.7780425548553467,74.97774207714656,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,True,False,True,False,True,,1,6.298346325216666e-07,warmup_max_variance,1.282051282051281,False,,,,,,,,,,,,,,,,,,,
219,2,Cc1c(-c2cccc(OCCCCCC(=O)O)c2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F|O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,0.05000:0.95000,chembl|library,chembl_scan_654|library_158,aromatic;carboxylic_acid;ether;hydroxyl;primary_amine|aromatic;imide;maleimide;vinyl,1,马来酰亚胺-胺 Michael 加成。,183.72610896906522,84.24328538376753,66.27389103093478,2.4095,0.0511169359087944,3.2746975421905518,68.46943229372752,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,True,False,True,False,True,,1,1.7519550780049035e-06,warmup_max_variance,1.282051282051281,False,,,,,,,,,,,,,,,,,,,
0,2,Nc1ccc(C(c2ccc(N)cc2)(C(F)(F)F)C(F)(F)F)cc1|c1ccc(C(c2ccc(OCC3CO3)cc2)c2ccc(OCC3CO3)cc2)cc1,0.75262:0.24738,generated|generated,generated_diamine_fluorinated_core|generated_diepoxy_bpf,aromatic;primary_amine|aromatic;epoxy;ether,2,环氧-伯胺开环固化。,156.50864208009713,130.78777318341895,93.49135791990287,1.1315000000000002,0.08958913385868073,5.739336967468262,101.23699224952189,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,,True,True,False,False,,,2,7.576067404593537e-09,warmup_max_variance,0.2565128205128206,True,True,,,,,,,,,,,,,,,,,,
1,3,CC#CCOc1ccc(S(=O)(=O)N[C@H](Cc2cn(Cc3ccc(F)cc3)c3ccccc23)C(=O)O)cc1|Cc1cc(NC(=O)c2cc(Cl)cc(Cl)c2O)ccc1Sc1nc2ccccc2s1|O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,0.23888:0.58445:0.17667,chembl|chembl|generated,chembl_scan_234|chembl_scan_46|generated_dianhydride_btda,aromatic;carboxylic_acid;ether;hydroxyl|aromatic;hydroxyl;phenol;secondary_amine|anhydride;aromatic;ester;ether,3,酸酐-羟基酯化。,255.44734713987046,86.76314994965115,5.447347139870459,2.277,0.051242150366306305,3.282719135284424,7.908887834199079,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,True,True,True,True,,,2,0.3363949281049073,warmup_max_variance,0.2565128205128206,False,,True,,,,,,,,,,,,,,,,,
2,2,COc1cc(CC2CO2)ccc1OC(=O)c1ccc(C(=O)Oc2ccc(CC3CO3)cc2OC)cc1|Cc1ccccc1Nc1nc(Nc2ccccc2C)nc(N2CCN(CCNc3ccnc4cc(Cl)ccc34)CC2)n1,0.35552:0.64448,library|chembl,library_104|chembl_scan_256,aromatic;epoxy;ester;ether|aromatic;secondary_amine,1,环氧-仲胺开环固化。,110.5935744771259,115.94225826488675,139.4064255228741,1.1315000000000002,0.06773131340742111,4.339062213897705,145.9212327936315,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,True,False,True,False,,,2,7.785952156418954e-13,warmup_max_variance,0.2565128205128206,False,,,True,,,,,,,,,,,,,,,,
3,3,CC(C)(C)c1ccc(C(=O)NC(=O)Nc2cccc(C3CN4CCSC4=N3)c2)cc1|CCOC(=O)c1cc2cc(C(=O)O)ccc2[nH]1|O=C1CCCC(=O)O1,0.17598:0.57772:0.24630,chembl|chembl|library,chembl_scan_208|chembl_scan_4|library_44,aromatic;imide;secondary_amine|aromatic;carboxylic_acid;ester;ether;hydroxyl|anhydride;ester;ether,2,酸酐-羟基酯化。|酸酐-胺开环形成酰胺酸。,180.2061877037423,49.63580897408952,69.7938122962577,2.2055000000000002,0.021334035322070122,1.3667194843292236,69.47151265421829,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,True,False,True,True,,,2,8.665357599271006e-07,warmup_max_variance,0.2565128205128206,False,,True,,True,,,,,,,,,,,,,,,
4,4,CC(C(=O)c1cc(C(F)(F)F)nn1-c1ccc2onc(N)c2c1)c1ccc(-c2ccccc2S(C)(=O)=O)cc1F|CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1|Cc1c(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)cc2)oc2cccc(Oc3ccccc3)c12|Cc1cccc(NC(=S)Nc2ccc3c(c2)C(=O)OC3)c1,0.12742:0.11015:0.45965:0.30278,chembl|library|chembl|chembl,chembl_scan_177|library_10|chembl_scan_540|chembl_scan_49,aromatic;primary_amine|aromatic;epoxy;ether|aromatic;carboxylic_acid;ether;hydroxyl;secondary_amine|aromatic;ester;ether;secondary_amine,3,环氧-仲胺开环固化。|环氧-伯胺开环固化。|环氧-羧酸开环酯化。,121.15514315886857,144.20045966616993,128.84485684113145,1.8960000000000004,0.09953828901052475,6.376708030700684,136.49513223184687,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,,True,False,True,True,,,2,6.436917314895831e-12,warmup_max_variance,0.2565128205128206,False,True,,True,,True,,,,,,,,,,,,,,
5,4,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1|CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1cc(N)ccc12)C(=O)O|O=C(Nc1ccc(C(F)(F)F)cc1)NC1CCN(c2ccnc3cc(Cl)ccc23)C1|O=C(O)CCCC(=O)O,0.20147:0.12018:0.09260:0.58575,library|chembl|chembl|library,library_10|chembl_scan_828|chembl_scan_294|library_57,aromatic;epoxy;ether|aromatic;carboxylic_acid;hydroxyl;primary_amine|aromatic;secondary_amine|carboxylic_acid;hydroxyl,2,环氧-仲胺开环固化。|环氧-羧酸开环酯化。,105.70660819628533,37.975490865069325,144.29339180371466,1.6650000000000003,0.02348577044904232,1.5045658349990845,144.23451929786847,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,,True,False,True,True,,,2,2.929781503838771e-13,warmup_max_variance,0.2565128205128206,False,,,True,,True,,,,,,,,,,,,,,
