formula_id,n_components,smiles,ratios,sources,labels,groups,new_component_count,compatibility_reasons,predicted_tg_mean_c,predicted_tg_sigma_c,target_distance_c,prior_score,ood_distance,ood_penalty,agent_score,feature_aromatic_backbone,feature_rigid_multi_aromatic,feature_imide_or_anhydride,feature_cyanate_ester,feature_maleimide,feature_nitrile_rich,feature_sulfone_linker,feature_fluorinated_rigid_linker,feature_high_functionality,feature_flexible_ether_risk,feature_long_aliphatic_risk,feature_peg_like_risk,feature_peptide_like_risk,feature_too_flexible_risk,feature_too_large_risk,feature_heavy_halogen_risk,feature_stereochemical_complexity_risk,feature_druglike_hetero_complexity_risk,feature_formal_charge_practical_risk,feature_reaction::马来酰亚胺与烯基共聚/加成。,feature_contains_out_of_library,feature_contains_generated,feature_contains_chembl,feature_three_or_more_component_blending,feature_reaction::马来酰亚胺-胺 Michael 加成。,feature_reaction::马来酰亚胺-硫醇 Michael 加成。,round,environment_reward,pievo_selection_method,pievo_expected_reward,pievo_regret,pievo_information_gain,pievo_ids_ratio,pievo_selected,feature_reaction::环氧-仲胺开环固化。,feature_reaction::环氧-酸酐固化，常需催化剂。,feature_reaction::酸酐-胺开环形成酰胺酸。,feature_reaction::异氰酸酯-羟基形成聚氨酯。,feature_reaction::酸酐-羟基酯化。,feature_reaction::环氧-羧酸开环酯化。,feature_reaction::氰酸酯-酚共固化/催化三聚。,feature_reaction::环氧-羟基醚化，常需催化剂。,feature_reaction::环氧-伯胺开环固化。,feature_reaction::氰酸酯三聚形成三嗪网络。,feature_reaction::异氰酸酯-伯胺形成聚脲。,feature_reaction::酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,feature_reaction::异氰酸酯-仲胺形成脲键。,feature_reaction::硫醇-烯点击反应。,feature_reaction::氰酸酯-胺共反应。
102,4,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1|Cc1c(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)cc2)oc2cccc(Oc3ccccc3)c12|N#Cc1cccc(S(=O)(=O)N2C[C@H](n3cncn3)C[C@H]2C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)c1|Nc1ccc(-c2nc3ccc(N)cc3[nH]2)cc1,0.27719:0.25811:0.36535:0.09935,library|chembl|chembl|library,library_10|chembl_scan_540|chembl_scan_752|library_223,aromatic;epoxy;ether|aromatic;carboxylic_acid;ether;hydroxyl;secondary_amine|aromatic;carboxylic_acid;hydroxyl;nitrile;secondary_amine|aromatic;primary_amine,2,环氧-伯胺开环固化。|环氧-羧酸开环酯化。,39.57350188835041,171.18329934437674,210.4264981116496,1.6650000000000003,0.12407533079385757,7.9486212730407715,220.61551351787648,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,,True,False,True,True,,,2,5.279424758646498e-19,ids_min_regret2_over_information,0.6050879696894977,0.005165198026851114,0.0,26.679270656586645,False,,,,,,True,,,True,,,,,,
103,3,COC(=O)c1cc(CCc2ccc(OC)cc2OC)ccc1O|O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21|Oc1ccc(/N=C(/Cc2ccc(Cl)cc2)c2ccc(O)c(O)c2O)cc1,0.18846:0.56149:0.25005,chembl|library|chembl,chembl_scan_72|library_142|chembl_scan_18,aromatic;ester;ether;hydroxyl;phenol|anhydride;aromatic;ester;ether|aromatic;hydroxyl;phenol,2,酸酐-羟基酯化。,245.87812113317025,57.187822838013844,4.121878866829746,1.9745000000000001,0.05586820840835571,3.5790774822235107,5.396625355888806,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,True,False,True,True,,,2,0.43850863581806787,ids_min_regret2_over_information,0.6049884301545059,0.00526473756184298,5.13913356314788e-09,27.575746152499214,False,,,,,True,,,,,,,,,,
104,3,N#Cc1c(N)nc(Sc2ccc(O)cc2)c(C#N)c1-c1ccc(Cl)cc1|Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1|O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,0.18564:0.41776:0.39660,chembl|library|library,chembl_scan_369|library_9|library_117,aromatic;hydroxyl;nitrile;phenol;primary_amine|aromatic;primary_amine|aromatic;epoxy;ether,1,环氧-伯胺开环固化。|环氧-羟基醚化，常需催化剂。,324.5323531751119,30.09039218972887,74.5323531751119,1.9125000000000003,0.03127669170498848,2.0036745071411133,73.87906278399501,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,,True,False,True,True,,,2,3.3589385486842527e-07,ids_min_regret2_over_information,0.6050879696894977,0.005165198026851114,0.0,26.679270656586645,False,,,,,,,,True,True,,,,,,
105,3,COc1cnc(-c2ccc(O)c(O)c2)o1|O=C(O)CC(O)(CC(=O)O)C(=O)O|O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,0.57908:0.17800:0.24292,chembl|library|library,chembl_scan_238|library_54|library_68,aromatic;ether;hydroxyl;phenol|carboxylic_acid;hydroxyl|aromatic;isocyanate,1,异氰酸酯-羟基形成聚氨酯。,162.5745112750298,97.33665357150309,87.4254887249702,1.3795000000000002,0.052953194826841354,3.392333507537842,92.14580466689861,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,True,False,True,True,,,2,2.5486989134990097e-08,ids_min_regret2_over_information,0.6050879696894977,0.005165198026851114,0.0,26.679270656586645,False,,,,True,,,,,,,,,,,
106,2,CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1|CN1CCc2cccc3c2[C@H]1Cc1ccc(CO)c(O)c1-3,0.74301:0.25699,library|chembl,library_19|chembl_scan_87,anhydride;aromatic;ester;ether|aromatic;hydroxyl;phenol,1,酸酐-羟基酯化。,134.73564188014683,103.3567993835404,115.26435811985317,1.9745000000000001,0.0676073431968689,4.331120014190674,119.67245808783233,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,True,False,True,False,,,2,9.733410989658467e-11,ids_min_regret2_over_information,0.6050879696894977,0.005165198026851114,0.0,26.679270656586645,False,,,,,True,,,,,,,,,,
107,2,Cc1cccc(C)c1NC(=O)CN1CCN(CC(O)COc2ccc3oc(-c4ccc(C(F)(F)F)cc4)nc3c2)CC1|c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,0.81413:0.18587,chembl|library,chembl_scan_492|library_45,aromatic;ether;hydroxyl;secondary_amine|aromatic;epoxy;ether,1,环氧-羟基醚化，常需催化剂。,220.83331190876473,144.86298977947826,29.166688091235272,1.1315000000000002,0.06186496466398239,3.963247060775757,37.285203949275484,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,,True,False,True,False,,,2,0.0029282871473335277,ids_min_regret2_over_information,0.6050403005185055,0.005212867197843307,9.385021648711245e-10,27.14850549117425,False,,,,,,,,True,,,,,,,
108,3,CN1CCc2cccc3c2[C@H]1Cc1ccc(CO)c(O)c1-3|COC(=O)c1cc(CCc2ccc(OC)cc2OC)ccc1O|COc1cc(CC2CO2)ccc1OC(=O)c1ccc(C(=O)Oc2ccc(CC3CO3)cc2OC)cc1,0.13696:0.12471:0.73833,chembl|chembl|library,chembl_scan_87|chembl_scan_72|library_104,aromatic;hydroxyl;phenol|aromatic;ester;ether;hydroxyl;phenol|aromatic;epoxy;ester;ether,2,环氧-羟基醚化，常需催化剂。,104.63014375052569,59.92926455559066,145.3698562494743,1.1315000000000002,0.06950301676988602,4.45256233215332,148.46360893906342,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,True,False,True,True,,,2,2.3622982006607696e-13,ids_min_regret2_over_information,0.6050879696894977,0.005165198026851114,0.0,26.679270656586645,False,,,,,,,,True,,,,,,,
109,2,COc1cc(C(c2cc(C)c(OCC3CO3)c(OCC3CO3)c2)c2cc(C)c(OCC3CO3)c(OCC3CO3)c2)ccc1OCC1CO1|O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,0.70305:0.29695,library|generated,library_109|generated_dianhydride_btda,aromatic;epoxy;ether|anhydride;aromatic;ester;ether,1,环氧-酸酐固化，常需催化剂。,58.16259423742072,172.8570489323655,191.8374057625793,1.4475000000000002,0.11287590116262436,7.231153964996338,202.27373258626992,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,,True,True,False,False,,,2,2.1737753062852084e-17,ids_min_regret2_over_information,0.6050879696894977,0.005165198026851114,0.0,26.679270656586645,False,,True,,,,,,,,,,,,,
110,3,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CN(C(=O)Nc2ccccc2)CC1=O|O=C(OCCCN1CCCCC1)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O|c1ccc(C(c2ccc(OCC3CO3)cc2)c2ccc(OCC3CO3)cc2)cc1,0.59577:0.25985:0.14438,chembl|chembl|generated,chembl_scan_674|chembl_scan_231|generated_diepoxy_bpf,aromatic;secondary_amine|aromatic;ester;ether;hydroxyl;phenol|aromatic;epoxy;ether,3,环氧-仲胺开环固化。|环氧-羟基醚化，常需催化剂。,3.9295205265143642,176.6614873455394,246.07047947348565,1.6650000000000003,0.20075753331184387,12.861103057861328,258.25755478446945,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,,True,True,True,True,,,2,4.2324293861800527e-22,ids_min_regret2_over_information,0.6050879696894977,0.005165198026851114,0.0,26.679270656586645,False,True,,,,,,,True,,,,,,,
111,2,CC(C)=CCC/C(C)=C/Cc1c2c(c3oc4c(c(=O)c3c1O)CC1c3c(c(O)cc(O)c3-4)OC1(C)C)C=CC(C)(C)O2|O=C1CCCC(=O)O1,0.11613:0.88387,chembl|library,chembl_scan_24|library_44,aromatic;ether;hydroxyl;phenol;vinyl|anhydride;ester;ether,1,酸酐-羟基酯化。,120.51998034672484,56.33738456479638,129.48001965327518,1.9745000000000001,0.045090071856975555,2.888599157333374,130.56207243222963,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,True,False,True,False,,,2,5.669025226716936e-12,ids_min_regret2_over_information,0.6050879696894977,0.005165198026851114,0.0,26.679270656586645,False,,,,,True,,,,,,,,,,
