formula_id,n_components,smiles,ratios,sources,labels,groups,new_component_count,compatibility_reasons,predicted_tg_mean_c,predicted_tg_sigma_c,target_distance_c,prior_score,ood_distance,ood_penalty,agent_score,feature_aromatic_backbone,feature_rigid_multi_aromatic,feature_imide_or_anhydride,feature_cyanate_ester,feature_maleimide,feature_nitrile_rich,feature_sulfone_linker,feature_fluorinated_rigid_linker,feature_high_functionality,feature_flexible_ether_risk,feature_long_aliphatic_risk,feature_peg_like_risk,feature_peptide_like_risk,feature_too_flexible_risk,feature_too_large_risk,feature_heavy_halogen_risk,feature_stereochemical_complexity_risk,feature_druglike_hetero_complexity_risk,feature_formal_charge_practical_risk,feature_reaction::马来酰亚胺与烯基共聚/加成。,feature_contains_out_of_library,feature_contains_generated,feature_contains_chembl,feature_three_or_more_component_blending,feature_reaction::马来酰亚胺-胺 Michael 加成。,feature_reaction::马来酰亚胺-硫醇 Michael 加成。,round,environment_reward,pievo_selection_method,pievo_warmup_variance,pievo_selected,feature_reaction::环氧-伯胺开环固化。,feature_reaction::酸酐-羟基酯化。,feature_reaction::环氧-仲胺开环固化。,feature_reaction::酸酐-胺开环形成酰胺酸。,feature_reaction::环氧-羧酸开环酯化。,feature_reaction::酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,feature_reaction::异氰酸酯-伯胺形成聚脲。,feature_reaction::异氰酸酯-羟基形成聚氨酯。,feature_reaction::环氧-羟基醚化，常需催化剂。,feature_reaction::硫醇-烯点击反应。,feature_reaction::异氰酸酯-仲胺形成脲键。,feature_reaction::环氧-酸酐固化，常需催化剂。,feature_reaction::氰酸酯-酚共固化/催化三聚。,feature_reaction::氰酸酯三聚形成三嗪网络。,feature_reaction::氰酸酯-胺共反应。,pievo_expected_reward,pievo_regret,pievo_information_gain,pievo_ids_ratio
171,4,CN1CCc2cccc3c2[C@H]1Cc1ccc(CO)c(O)c1-3|COc1cc(CC2CO2)ccc1Oc1nc(Oc2ccc(CC3CO3)cc2OC)nc(Oc2ccc(CC3CO3)cc2OC)n1|COc1ccc(C(CCN(C)CC(=O)O)Oc2ccc(C(F)(F)F)cc2)cc1|O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,0.12267:0.35371:0.38091:0.14271,chembl|library|chembl|generated,chembl_scan_87|library_106|chembl_scan_390|generated_bisphenol_s,aromatic;hydroxyl;phenol|aromatic;epoxy;ether|aromatic;carboxylic_acid;ether;hydroxyl|aromatic;hydroxyl;phenol,3,环氧-羟基醚化，常需催化剂。|环氧-羧酸开环酯化。,225.62485813838305,69.55108941033696,24.375141861616953,1.3860000000000003,0.04908638447523117,3.1446144580841064,27.23122228656661,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,,True,True,True,True,,,3,0.0076348775965707225,ids_min_regret2_over_information,,False,,,,,True,,,,True,,,,,,,0.016791645779195643,0.0077907919767968604,3.500206149675833e-05,1.6859156698898345
172,2,C=CC[C@@H](OC(=O)C=C)c1ccc(C)c2ccccc12|O=C(NCc1ccc(S(=O)(=O)O)cc1)C(CS)Cc1ccccc1,0.79250:0.20750,chembl|chembl,chembl_scan_302|chembl_scan_354,aromatic;ester;ether;vinyl|aromatic;secondary_amine;thiol,2,硫醇-烯点击反应。,110.16076070395725,90.64690132953247,139.83923929604276,1.6820000000000002,0.04027950391173363,2.58042049407959,143.19000054874255,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,True,False,True,False,,,3,7.140325401223343e-13,ids_min_regret2_over_information,,False,,,,,,,,,,True,,,,,,0.014914922071995226,0.009667515683997277,0.0,93.46085950033334
173,2,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1|Cc1cc(-c2csc(N=C(N)N)n2)cn1C,0.70212:0.29788,library|chembl,library_10|chembl_scan_1,aromatic;epoxy;ether|aromatic;primary_amine,1,环氧-伯胺开环固化。,144.4658928490918,20.594038947324783,105.5341071509082,1.1315000000000002,0.008993525989353657,0.5761510729789734,105.01100236329032,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,True,False,True,False,,,3,6.814341938642826e-10,ids_min_regret2_over_information,,False,True,,,,,,,,,,,,,,,0.014914921368900966,0.009667516387091537,0.0,93.46087309468341
174,3,CC(CO)CO|O=C=Nc1ccc(N=C=O)cc1|c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,0.14351:0.61641:0.24008,library|generated|library,library_85|generated_diisocyanate_ppdi|library_45,hydroxyl|aromatic;isocyanate|aromatic;epoxy;ether,1,异氰酸酯-羟基形成聚氨酯。|环氧-羟基醚化，常需催化剂。,194.99445369764715,41.22234945071452,55.005546302352855,1.3625000000000003,0.023695480078458786,1.5180003643035889,55.73018739690198,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,True,True,False,True,,,3,1.668318452534672e-05,ids_min_regret2_over_information,,False,,,,,,,,True,True,,,,,,,0.014914922071996461,0.009667515683996042,0.0,93.46085950030945
175,3,Cc1ccccc1Nc1nc(Nc2ccccc2C)nc(N2CCN(CCNc3ccnc4cc(Cl)ccc34)CC2)n1|Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2ccc(O)cc21|NCc1cccc(CN)c1,0.09186:0.44435:0.46379,chembl|chembl|library,chembl_scan_256|chembl_scan_278|library_49,aromatic;secondary_amine|aromatic;hydroxyl;imide;maleimide;phenol;secondary_amine;vinyl|aromatic;primary_amine,2,马来酰亚胺-胺 Michael 加成。,206.04503748142412,58.34780890702428,43.95496251857588,2.4095,0.03632038086652756,2.3267877101898193,44.16500675156378,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,True,False,True,True,True,,3,0.00015209693597390608,ids_min_regret2_over_information,,False,,,,,,,,,,,,,,,,0.014914929785762874,0.00966750797022963,0.0,93.46071035445343
176,4,C=CCOCC(CC)(CO)CO|NCCNCCNCCN|O=C(OCCCN1CCCCC1)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O|O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,0.40503:0.07211:0.06684:0.45602,library|library|chembl|library,library_84|library_137|chembl_scan_231|library_214,ether;hydroxyl;vinyl|primary_amine;secondary_amine|aromatic;ester;ether;hydroxyl;phenol|aromatic;imide;maleimide;vinyl,1,马来酰亚胺-胺 Michael 加成。|马来酰亚胺与烯基共聚/加成。,227.62655197648752,66.9491409034693,22.37344802351248,2.6405,0.04726501926779747,3.027932643890381,23.175372903082277,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,,3,0.011393758144651973,ids_min_regret2_over_information,,False,,,,,,,,,,,,,,,,0.021027677637278242,0.003554760118714261,0.00028869910418416467,0.04361877313078742
177,2,Cc1ccc(C(N)=O)cc1Nc1ncnc2c1cnn2-c1ccccc1|c1ccc(C(c2ccc(OCC3CO3)cc2)c2ccc(OCC3CO3)cc2)cc1,0.46619:0.53381,chembl|generated,chembl_scan_226|generated_diepoxy_bpf,aromatic;primary_amine;secondary_amine|aromatic;epoxy;ether,2,环氧-伯胺开环固化。,224.31323712342126,67.55149347874445,25.68676287657874,1.1315000000000002,0.050269853323698044,3.220430850982666,28.75660328314734,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,True,True,True,False,,,3,0.005873218051658829,ids_min_regret2_over_information,,False,True,,,,,,,,,,,,,,,0.016140871792683587,0.008441565963308917,1.4904292441553224e-05,4.480553672838293
178,3,CC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1|N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1|N=C(N)NC(=O)OCc1cccc(N2CCC(Oc3cccnc3)CC2)c1F,0.76360:0.16180:0.07460,library|library|chembl,library_147|library_66|chembl_scan_68,aromatic;cyanate_ester;ether;nitrile|aromatic;cyanate_ester;ether;nitrile|aromatic;ester;ether;primary_amine;secondary_amine,1,氰酸酯-胺共反应。|氰酸酯三聚形成三嗪网络。,282.3404131164191,47.20575813366016,32.340413116419086,1.8710000000000002,0.023312553763389587,1.493468999862671,32.601872754390634,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,,True,False,True,True,,,3,0.0015521990318317232,ids_min_regret2_over_information,,False,,,,,,,,,,,,,,True,True,0.014944024673092995,0.009638413082899509,2.107724750288753e-08,90.98136990496961
179,4,CC(C)(O)C(=O)c1ccc(OCCO)cc1|Cc1ccc(C(N)=O)cc1Nc1ncnc2c1cnn2-c1ccccc1|O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2ccoc2)c(O)c1|c1ccc(C(c2ccc(OCC3CO3)cc2)c2ccc(OCC3CO3)cc2)cc1,0.16018:0.45455:0.27665:0.10862,library|chembl|chembl|generated,library_208|chembl_scan_226|chembl_scan_444|generated_diepoxy_bpf,aromatic;ether;hydroxyl|aromatic;primary_amine;secondary_amine|aromatic;hydroxyl;imide;phenol;secondary_amine;vinyl|aromatic;epoxy;ether,3,环氧-伯胺开环固化。|环氧-羟基醚化，常需催化剂。,299.98241090843965,75.04333158152932,49.98241090843965,1.7095000000000002,0.04423933103680611,2.8340983390808105,52.541745222009695,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,,True,True,True,True,,,3,4.555991970956264e-05,ids_min_regret2_over_information,,False,True,,,,,,,,True,,,,,,,0.014914922077423398,0.009667515678569105,0.0,93.46085939537947
180,4,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CN(C(=O)Nc2ccccc2)CC1=O|COc1cnc(-c2ccc(O)c(O)c2)o1|NS(=O)(=O)c1ccc(CCNC(=O)Nc2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)cc1|O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,0.14175:0.07280:0.21896:0.56649,chembl|chembl|chembl|library,chembl_scan_674|chembl_scan_238|chembl_scan_358|library_117,aromatic;secondary_amine|aromatic;ether;hydroxyl;phenol|aromatic;carboxylic_acid;hydroxyl;phenol;secondary_amine|aromatic;epoxy;ether,3,环氧-仲胺开环固化。|环氧-羟基醚化，常需催化剂。|环氧-羧酸开环酯化。,164.92226560118547,126.82995010914658,85.07773439881453,1.8960000000000004,0.05259955674409866,3.369678497314453,90.63331887942337,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,,True,False,True,True,,,3,4.0760723448689483e-08,ids_min_regret2_over_information,,False,,,True,,True,,,,True,,,,,,,0.014777696595167764,0.00980474116082474,9.003764844806028e-09,95.27511450421297
181,3,CCN1CCN(CCCCOC(=O)c2cc(O)c3c(c2)C(=O)c2cccc(O)c2C3=O)CC1|COc1ccc(CNc2nnc(N3CCC(O)CC3)c3ccc(C#N)cc23)cc1Cl|O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,0.38443:0.16009:0.45548,chembl|chembl|library,chembl_scan_222|chembl_scan_48|library_145,aromatic;ester;ether;hydroxyl;phenol|aromatic;ether;hydroxyl;nitrile;secondary_amine|anhydride;aromatic;ester;ether,2,酸酐-羟基酯化。,175.77304632624046,108.98757560773088,74.22695367375954,1.9745000000000001,0.03862942010164261,2.4747114181518555,78.22315720657654,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,True,False,True,True,,,3,3.5704974085298435e-07,ids_min_regret2_over_information,,False,,True,,,,,,,,,,,,,,0.014914894256441278,0.009667543499551226,8.881784197001252e-16,93.46139723270477
182,3,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1cc(N)ccc12)C(=O)O|COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1|NS(=O)(=O)c1ccc(CCNC(=O)Nc2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)cc1,0.08700:0.61981:0.29319,chembl|library|chembl,chembl_scan_828|library_107|chembl_scan_358,aromatic;carboxylic_acid;hydroxyl;primary_amine|aromatic;epoxy;ether;hydroxyl;phenol|aromatic;carboxylic_acid;hydroxyl;phenol;secondary_amine,2,环氧-羧酸开环酯化。,209.0412269299301,103.36940566173644,40.958773070069896,1.6820000000000002,0.044697076082229614,2.8634228706359863,45.22193541449667,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,True,False,True,True,,,3,0.0002769275567349633,ids_min_regret2_over_information,,False,,,,,True,,,,,,,,,,,0.014915069071097811,0.009667368684894692,3.232969447708456e-13,93.45798707500084
