smiles_a,smiles_b,groups_a,groups_b,compatibility_reason,ratio_a,ratio_b,predicted_tg,target_distance,in_target_range
Nc1cccc(N)c1,COc1cc(CC2CO2)ccc1OC(=O)c1ccc(C(=O)Oc2ccc(CC3CO3)cc2OC)cc1,aromatic;primary_amine,aromatic;epoxy;ester;ether,环氧-伯胺开环固化。,0.8,0.19999999999999996,194.7914289918159,0.20857100818409435,True
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,CC(C)(c1occc1CN)c1occc1CN,aromatic;epoxy;ether;vinyl,aromatic;primary_amine,环氧-伯胺开环固化。,0.9,0.09999999999999998,195.20976922893206,0.20976922893206051,True
C=C(C)C(=O)OC,O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,ester;ether;vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。,0.8,0.19999999999999996,195.20991170707956,0.20991170707955575,True
O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,isocyanate,aromatic;ether;hydroxyl;phenol,异氰酸酯-羟基形成聚氨酯。,0.3,0.7,194.77564269863788,0.22435730136211873,True
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,Nc1ccc(N)cc1,aromatic;imide;maleimide;vinyl,aromatic;primary_amine,马来酰亚胺-胺 Michael 加成。,0.6,0.4,194.77389638553478,0.22610361446521665,True
CC(C)(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1,N#CNC(=N)N,aromatic;epoxy;ether,nitrile;primary_amine;secondary_amine,环氧-伯胺开环固化。,0.3,0.7,194.77279221195272,0.2272077880472807,True
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1,CC1(C)CC(N)CC(C)(C)C1CN,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.65,0.35,195.23071096214872,0.23071096214872,True
CCCCCCCCCCCCCCCCN,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.15,0.85,194.76894870541696,0.23105129458303963,True
COc1cc(COCC2CO2)ccc1OCC1CO1,C#Cc1cccc(N2COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3C2)c1,aromatic;epoxy;ether,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.4,0.6,194.7682678710464,0.23173212895360962,True
CCCCCCCCCCN,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.15,0.85,195.23525077439007,0.23525077439006736,True
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,N#CNC(=N)N,aromatic;isocyanate,nitrile;primary_amine;secondary_amine,异氰酸酯-伯胺形成聚脲。,0.7,0.30000000000000004,194.7646511449713,0.23534885502868974,True
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=C(C)C(=O)OCC(CC)CCCC,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。,0.45,0.55,195.23774223531657,0.23774223531657412,True
COc1cc(CO)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,Nc1ccc(N)cc1,aromatic;epoxy;ether;hydroxyl,aromatic;primary_amine,环氧-伯胺开环固化。,0.3,0.7,195.2386174859627,0.23861748596269194,True
COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;epoxy;ether;hydroxyl;phenol,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,0.5,0.5,195.2390408031793,0.2390408031793072,True
COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,aromatic;epoxy;ether,aromatic;carboxylic_acid;hydroxyl,环氧-羧酸开环酯化。,0.1,0.9,194.7587742948038,0.24122570519620012,True
COc1cc(COCC2CO2)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,CC1(C)CC(N)CC(C)(C)C1CN,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.35,0.65,194.75173082622277,0.24826917377723134,True
COc1cc(CO)cc(-c2cc(CO)cc(OC)c2OCC2CO2)c1OCC1CO1,Oc1ccc(Oc2ccc(O)cc2)cc1,aromatic;epoxy;ether;hydroxyl,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.55,0.44999999999999996,194.7505844369339,0.24941556306609414,True
COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.8,0.19999999999999996,195.2524913815142,0.25249138151420425,True
c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.65,0.35,195.25320264150736,0.2532026415073574,True
CC(C)(C)N,COc1cc(CC2CO2)ccc1OCc1ccc(COc2ccc(CC3CO3)cc2OC)cc1,primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.65,0.35,194.74119079295423,0.2588092070457719,True
Nc1ccc(SSc2ccc(N)cc2)cc1,O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.3,0.7,195.2603098297663,0.26030982976629957,True
COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,Nc1ccc(-c2ccc(N)c(N)c2)c(N)c1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;primary_amine,环氧-伯胺开环固化。,0.05,0.95,195.26054549587576,0.2605454958757605,True
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,OCCCCCCO,aromatic;epoxy;ether;vinyl,hydroxyl,环氧-羟基醚化，常需催化剂。,0.95,0.050000000000000044,195.26619631176965,0.2661963117696473,True
C(=N/c1ccc(OCC2CO2)cc1)\c1ccc(OCC2CO2)cc1,Nc1ccc(-c2nc3ccc(N)cc3[nH]2)cc1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.65,0.35,194.73301748974052,0.2669825102594814,True
CC(N)COCC(C)COCC(C)CN,O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,ether;primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。,0.5,0.5,194.73245970923742,0.26754029076258234,True
Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,aromatic;epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.4,0.6,195.26950413555534,0.26950413555533714,True
O=C(O)CCCCCCCCC(=O)O,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,carboxylic_acid;hydroxyl,anhydride;aromatic;ester;ether,酸酐-羟基酯化。,0.1,0.9,194.73034230499846,0.26965769500154124,True
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,Nc1cccc(N)c1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.15,0.85,195.27326630555527,0.27326630555526776,True
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,CC1(C)CC(N)CC(C)(CN)C1,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.55,0.44999999999999996,195.2750461528975,0.2750461528974881,True
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,C=CCOCC(CC)(CO)CO,aromatic;epoxy;ether,ether;hydroxyl;vinyl,环氧-羟基醚化，常需催化剂。,0.55,0.44999999999999996,194.72412998195267,0.27587001804732836,True
OC(COC1COC2C(OCC3CO3)COC12)COC1COC2C(OCC3CO3)COC12,Nc1ccc(-c2ccc(N)cc2)cc1,epoxy;ether;hydroxyl,aromatic;primary_amine,环氧-伯胺开环固化。,0.3,0.7,195.27837291965514,0.27837291965514055,True
Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;ether;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.4,0.6,194.7143330152755,0.28566698472448593,True
N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1,Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,aromatic;cyanate_ester;ether;nitrile,aromatic;ether;primary_amine,氰酸酯-胺共反应。,0.05,0.95,194.7130743541351,0.28692564586489766,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,0.9,0.09999999999999998,195.29126934963625,0.2912693496362522,True
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,Nc1ccc(N)cc1,aromatic;epoxy;ether;vinyl,aromatic;primary_amine,环氧-伯胺开环固化。,0.55,0.44999999999999996,195.2954292854375,0.2954292854375069,True
Nc1ccc(N(c2ccc(N)cc2)c2ccc(N)cc2)cc1,Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.95,0.050000000000000044,195.29584699490596,0.29584699490595767,True
COc1cc(CC2CO2)ccc1OC(=O)c1ccc(C(=O)Oc2ccc(CC3CO3)cc2OC)cc1,Nc1ccc(-c2ccc(N)c(N)c2)c(N)c1,aromatic;epoxy;ester;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.6,0.4,194.70136342730893,0.29863657269106625,True
CC(C)(CCC(C)(C)N=C=O)CN=C=O,COc1cc(CO)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,isocyanate,aromatic;epoxy;ether;hydroxyl,异氰酸酯-羟基形成聚氨酯。,0.5,0.5,194.70128511226346,0.2987148877365371,True
COc1cc(CC2CO2)ccc1OCc1ccc(COc2ccc(CC3CO3)cc2OC)cc1,CC1CCC2C(=O)OC(=O)C2C1,aromatic;epoxy;ether,anhydride;ester;ether,环氧-酸酐固化，常需催化剂。,0.4,0.6,195.29909369294023,0.29909369294023236,True
COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,c1coc(CNCc2ccco2)c1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;secondary_amine,环氧-仲胺开环固化。,0.7,0.30000000000000004,195.30281503911823,0.3028150391182294,True
CC1(C)CC(N)CC(C)(CN)C1,COc1cc(CO)cc(-c2cc(CO)cc(OC)c2OCC2CO2)c1OCC1CO1,primary_amine,aromatic;epoxy;ether;hydroxyl,环氧-伯胺开环固化。,0.65,0.35,195.30441457400107,0.30441457400107197,True
C=C(C)C(=O)OCc1ccccc1,O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,aromatic;ester;ether;vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。,0.75,0.25,195.30544995449623,0.3054499544962255,True
COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,CC(C)(O)C(=O)c1ccc(OCCO)cc1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;ether;hydroxyl,环氧-羟基醚化，常需催化剂。,0.7,0.30000000000000004,194.69027358460173,0.3097264153982735,True
CC(C)(C1CCC(OCC2CO2)CC1)C1CCC(OCC2CO2)CC1,Nc1ccc(-c2nc3ccc(N)cc3[nH]2)cc1,epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.45,0.55,194.6890787378056,0.3109212621943982,True
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.05,0.95,195.31329000868897,0.3132900086889663,True
O=C1OC(=O)C2CCCCC12,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,anhydride;ester;ether,aromatic;hydroxyl;phenol,酸酐-羟基酯化。,0.2,0.8,195.31348466550497,0.3134846655049728,True
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,O=C(O)CCC(=O)O,aromatic;epoxy;ether;vinyl,carboxylic_acid;hydroxyl,环氧-羧酸开环酯化。,0.95,0.050000000000000044,194.68290159616376,0.31709840383624055,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,CC1(C)CC(N)CC(C)(C)C1CN,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.45,0.55,195.32115057998442,0.321150579984419,True
CC1CCC2C(=O)OC(=O)C2C1,Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,anhydride;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.75,0.25,195.32252320959412,0.3225232095941237,True
CC1(C)CC(N=C=O)CC(C)(N=C=O)C1,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,isocyanate,aromatic;primary_amine,异氰酸酯-伯胺形成聚脲。,0.3,0.7,194.66240511440523,0.33759488559476836,True
Nc1ccc(Cc2ccc(N)cc2)cc1,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.8,0.19999999999999996,194.6620533367441,0.33794666325590583,True
C=CC(=O)OC(C)(C)C,O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,ester;ether;vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。,0.45,0.55,194.6602326834728,0.33976731652720105,True
Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,aromatic;primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。,0.65,0.35,194.6574212808811,0.3425787191189045,True
CC(C)(COCC1CO1)COCC1CO1,C#Cc1cccc(N2COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3C2)c1,epoxy;ether,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.4,0.6,194.65614373003362,0.3438562699663805,True
CC(CO)CO,C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,hydroxyl,aromatic;epoxy;ether;vinyl,环氧-羟基醚化，常需催化剂。,0.55,0.44999999999999996,195.3438855480668,0.34388554806679394,True
CC12CCCCC1C(=O)OC2=O,Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,anhydride;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.8,0.19999999999999996,194.65481305797798,0.3451869420220248,True
O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,CC1(C)CC(N)CC(C)(C)C1CN,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.85,0.15000000000000002,194.6544802288265,0.34551977117351385,True
C=CCCO,O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,hydroxyl;vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。,0.6,0.4,194.65354669883578,0.34645330116421746,True
C(=N/c1ccc(OCC2CO2)cc1)\c1ccc(OCC2CO2)cc1,CC(C)(c1occc1CN)c1occc1CN,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.4,0.6,194.6528768992053,0.347123100794704,True
Nc1ccc(N(c2ccc(N)cc2)c2ccc(N)cc2)cc1,COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.95,0.050000000000000044,194.6518719368858,0.34812806311418854,True
Nc1cccc(N)c1,COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,aromatic;primary_amine,aromatic;epoxy;ether;hydroxyl;phenol,环氧-伯胺开环固化。,0.3,0.7,194.6514731801109,0.34852681988908785,True
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,CC1(C)CC(N)CC(C)(CN)C1,aromatic;epoxy;ether;vinyl,primary_amine,环氧-伯胺开环固化。,0.7,0.30000000000000004,195.35156614089482,0.35156614089481764,True
COc1cc(CC2CO2)ccc1OP(=O)(Oc1ccc(CC2CO2)cc1OC)Oc1ccc(CC2CO2)cc1OC,Nc1ccc(-c2ccc(N)c(N)c2)c(N)c1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.45,0.55,195.35256321447324,0.3525632144732356,True
C=C(C)C(=O)OC1CC2CCC1(C)C2(C)C,O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,ester;ether;vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。,0.6,0.4,194.64606134998488,0.3539386500151238,True
NCCCOCCOCCCN,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,ether;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.2,0.8,194.64277505053892,0.3572249494610844,True
CC(N)COCC(C)OCC(C)OCC(C)N,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,ether;primary_amine,aromatic;epoxy;ether;hydroxyl;phenol,环氧-伯胺开环固化。,0.65,0.35,195.35798550369284,0.357985503692845,True
Nc1ccc(Cc2ccc(N)cc2)cc1,C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,aromatic;primary_amine,aromatic;epoxy;ether;vinyl,环氧-伯胺开环固化。,0.25,0.75,195.36214173673528,0.36214173673528194,True
c1coc(CNCc2ccco2)c1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;secondary_amine,anhydride;aromatic;ester;ether,酸酐-胺开环形成酰胺酸。,0.65,0.35,194.63401277593962,0.3659872240603761,True
NCc1cccc(CN)c1,C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,aromatic;primary_amine,aromatic;epoxy;ether;vinyl,环氧-伯胺开环固化。,0.35,0.65,195.36624882765094,0.366248827650935,True
COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;carboxylic_acid;hydroxyl,环氧-羧酸开环酯化。,0.75,0.25,194.62937400757667,0.37062599242332794,True
COc1ccc(OCC2CO2)c(C(c2ccc(OCC3CO3)c(OC)c2)c2cc(OC)ccc2OCC2CO2)c1,Oc1ccc(Oc2ccc(O)cc2)cc1,aromatic;epoxy;ether,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.3,0.7,195.37263437138418,0.37263437138418,True
OCCCCO,O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,hydroxyl,aromatic;epoxy;ether,环氧-羟基醚化，常需催化剂。,0.6,0.4,194.61720339363185,0.38279660636814583,True
Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;ether;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.55,0.44999999999999996,194.61685016910155,0.38314983089844645,True
CC(C)(c1ccc(N)cc1)c1ccc(C(C)(C)c2ccc(N)cc2)cc1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.35,0.65,194.61583512465796,0.38416487534203725,True
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,CC1(C)CC(CN)CC(CN)C1,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.5,0.5,194.6125894960626,0.38741050393738874,True
Nc1ccc(N(c2ccc(N)cc2)c2ccc(N)cc2)cc1,COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.45,0.55,195.38885712371444,0.3888571237144447,True
N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1,CC(C)(c1occc1CN)c1occc1CN,aromatic;cyanate_ester;ether;nitrile,aromatic;primary_amine,氰酸酯-胺共反应。,0.55,0.44999999999999996,194.60793748809724,0.39206251190276475,True
CC1CCC2C(=O)OC(=O)C2C1,Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,anhydride;ester;ether,aromatic;ether;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.4,0.6,194.60565552975578,0.3943444702442207,True
Nc1cccc(N)c1,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.05,0.95,194.6048622040718,0.39513779592820697,True
CC12CCCCC1C(=O)OC2=O,Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,anhydride;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.65,0.35,195.3963467234459,0.3963467234459017,True
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,Oc1ccc(Oc2ccc(O)cc2)cc1,aromatic;isocyanate,aromatic;ether;hydroxyl;phenol,异氰酸酯-羟基形成聚氨酯。,0.55,0.44999999999999996,195.40093995810642,0.40093995810642014,True
Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,Nc1ccc(N)cc1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.15,0.85,195.40201585777194,0.4020158577719428,True
Nc1ccc(Cc2ccc(N)cc2)cc1,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,aromatic;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.85,0.15000000000000002,195.40444185415998,0.4044418541599839,True
COc1cc(CC2CO2)ccc1OCc1ccc(COc2ccc(CC3CO3)cc2OC)cc1,c1coc(CNCc2ccco2)c1,aromatic;epoxy;ether,aromatic;secondary_amine,环氧-仲胺开环固化。,0.5,0.5,195.40567100203347,0.40567100203347195,True
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCCCCCCOC(=O)C=C,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。,0.3,0.7,194.59300763664348,0.40699236335652245,True
C=C(C)C(=O)OC1CC2CCC1(C)C2(C)C,O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,ester;ether;vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。,0.6,0.4,194.59226551069116,0.4077344893088366,True
OCc1cccc(CO)n1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;hydroxyl,anhydride;aromatic;ester;ether,酸酐-羟基酯化。,0.35,0.65,195.40932524128385,0.4093252412838524,True
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,CC(C)(CO)CO,aromatic;isocyanate,hydroxyl,异氰酸酯-羟基形成聚氨酯。,0.8,0.19999999999999996,195.41055210050283,0.41055210050282653,True
CC1(C)CC(N)CC(C)(CN)C1,COc1cc(COCC2CO2)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.45,0.55,194.58914247366312,0.41085752633688344,True
NCc1cccc(CN)c1,COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.7,0.30000000000000004,195.41159367489618,0.4115936748961815,True
c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,aromatic;epoxy;ether,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.35,0.65,194.58820134661735,0.41179865338264676,True
Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,CC1(C)CC(CN)CC(C)(N)C1,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.35,0.65,195.41224589979998,0.4122458997999843,True
Nc1ccc(Oc2ccc(N)cc2)cc1,COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,aromatic;ether;primary_amine,aromatic;epoxy;ether;hydroxyl;phenol,环氧-伯胺开环固化。,0.5,0.5,195.41395842854362,0.41395842854362286,True
O=C1CCCC(=O)O1,C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,anhydride;ester;ether,aromatic;epoxy;ether;vinyl,环氧-酸酐固化，常需催化剂。,0.55,0.44999999999999996,194.5855518112027,0.4144481887973086,True
