smiles_a,smiles_b,groups_a,groups_b,compatibility_reason,ratio_a,ratio_b,predicted_tg,target_distance,in_target_range
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,aromatic;epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.3,0.7,190.5594872466095,4.440512753390493,True
COc1cc(CC2CO2)ccc1Oc1nc(Oc2ccc(CC3CO3)cc2OC)nc(Oc2ccc(CC3CO3)cc2OC)n1,Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,aromatic;epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.65,0.35,190.55628387838195,4.443716121618053,True
Nc1ccc(SSc2ccc(N)cc2)cc1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.15,0.85,199.44462892831226,4.444628928312255,True
CC(C)(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1,O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,aromatic;epoxy;ether,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.7,0.30000000000000004,190.55445487802655,4.445545121973453,True
C1OC1COC1COC2C(OCC3CO3)COC12,Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.1,0.9,190.54690493633342,4.453095063666581,True
Nc1ccc(Cc2ccc(N)cc2)cc1,O=C(Oc1cccc(OC(=O)c2ccc(OCCOCC3CO3)cc2)c1)c1ccc(OCCOCC2CO2)cc1,aromatic;primary_amine,aromatic;epoxy;ester;ether,环氧-伯胺开环固化。,0.7,0.30000000000000004,190.546333965152,4.453666034847998,True
C(=N/c1ccc(OCC2CO2)cc1)\c1ccc(OCC2CO2)cc1,CC1(C)CC(N)CC(C)(C)C1CN,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.4,0.6,190.54570226921953,4.454297730780468,True
CC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,N#CNC(=N)N,aromatic;cyanate_ester;ether;nitrile,nitrile;primary_amine;secondary_amine,氰酸酯-胺共反应。,0.75,0.25,199.45439060335224,4.454390603352238,True
NCCNCCN,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,primary_amine;secondary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.15,0.85,190.5456068585376,4.45439314146239,True
COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,CC1(C)CC(N)CC(C)(CN)C1,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.5,0.5,190.54509269424835,4.454907305751647,True
O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,Nc1cc(N)cc(N)c1,aromatic;imide;maleimide;vinyl,aromatic;primary_amine,马来酰亚胺-胺 Michael 加成。,0.55,0.44999999999999996,199.45576738008046,4.455767380080459,True
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,N#CNC(=N)N,aromatic;epoxy;ether,nitrile;primary_amine;secondary_amine,环氧-伯胺开环固化。,0.45,0.55,190.5427712602973,4.457228739702714,True
C=CCOCC(CO)(COCC=C)COCC=C,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,ether;hydroxyl;vinyl,aromatic;epoxy;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.65,0.35,199.45806622354183,4.4580662235418345,True
COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,Oc1ccc(Oc2ccc(O)cc2)cc1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.55,0.44999999999999996,190.53746996302488,4.462530036975124,True
O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,C#Cc1cccc(N2COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3C2)c1,anhydride;aromatic;ester;ether,aromatic;ether;hydroxyl;phenol,酸酐-羟基酯化。,0.8,0.19999999999999996,190.53369275470192,4.466307245298083,True
Nc1ccc(N(c2ccc(N)cc2)c2ccc(N)cc2)cc1,Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.05,0.95,199.46649902491805,4.4664990249180505,True
N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,aromatic;cyanate_ester;ether;nitrile,aromatic;primary_amine,氰酸酯-胺共反应。,0.65,0.35,190.53348630543778,4.466513694562224,True
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.55,0.44999999999999996,199.46984563211896,4.469845632118961,True
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CC(C)(C)N,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.4,0.6,190.52910334198637,4.470896658013629,True
Nc1cccc(N)c1,C(=N/c1ccc(OCC2CO2)cc1)\c1ccc(OCC2CO2)cc1,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.85,0.15000000000000002,190.52866035729005,4.47133964270995,True
C=CN1CCCC1=O,O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,vinyl,aromatic;imide;maleimide;vinyl,马来酰亚胺与烯基共聚/加成。,0.6,0.4,199.47841668584746,4.478416685847463,True
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1,Nc1ccc(-c2ccc(N)c(N)c2)c(N)c1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.05,0.95,199.4797347615136,4.479734761513612,True
Oc1ccc(Oc2ccc(O)cc2)cc1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;ether;hydroxyl;phenol,anhydride;aromatic;ester;ether,酸酐-羟基酯化。,0.2,0.8,199.4799359374054,4.479935937405401,True
Nc1cccc(N)c1,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.85,0.15000000000000002,190.51981574041224,4.480184259587759,True
Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,Cc1ccc(N=C=O)cc1N=C=O,aromatic;primary_amine,aromatic;isocyanate,异氰酸酯-伯胺形成聚脲。,0.3,0.7,199.48123221476968,4.481232214769676,True
NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN,CC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,primary_amine;secondary_amine,aromatic;cyanate_ester;ether;nitrile,氰酸酯-胺共反应。,0.2,0.8,199.48222581617173,4.482225816171734,True
Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,CC(C)(c1ccc(N)cc1)c1ccc(C(C)(C)c2ccc(N)cc2)cc1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.5,0.5,199.48438327807517,4.484383278075171,True
Nc1ccc(Cc2ccc(N)cc2)cc1,O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.8,0.19999999999999996,199.4924265553175,4.492426555317508,True
Nc1ccc(Oc2ccc(N)cc2)cc1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;ether;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.2,0.8,199.49318393371792,4.493183933717916,True
COc1cc(CC2CO2)ccc1Oc1nc(Oc2ccc(CC3CO3)cc2OC)nc(Oc2ccc(CC3CO3)cc2OC)n1,Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,aromatic;epoxy;ether,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.6,0.4,190.506066453344,4.493933546655995,True
CCCCN,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.65,0.35,190.50092262993616,4.499077370063844,True
COc1cc(CC2CO2)ccc1OCc1ccc(COc2ccc(CC3CO3)cc2OC)cc1,Nc1ccc(-c2ccc(N)cc2)cc1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.55,0.44999999999999996,199.50014333738753,4.500143337387527,True
CC1(C)CC(N)CC(C)(CN)C1,O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。,0.3,0.7,199.5026869851635,4.502686985163507,True
Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,aromatic;epoxy;ether,aromatic;carboxylic_acid;hydroxyl,环氧-羧酸开环酯化。,0.95,0.050000000000000044,199.50571796392668,4.505717963926685,True
NCCCCCCCCCCN,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.1,0.9,199.50736587351273,4.507365873512725,True
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,NCCCCCCCCCCN,aromatic;epoxy;ether;vinyl,primary_amine,环氧-伯胺开环固化。,0.95,0.050000000000000044,190.4924860898958,4.507513910104194,True
COc1ccc(OCC2CO2)c(CCC(=O)OC2CC3OCC(OC(=O)CCc4ccc(OCC5CO5)c(OC)c4)C2O3)c1,C#Cc1cccc(N2COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3C2)c1,aromatic;epoxy;ester;ether,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.25,0.75,190.49202021330964,4.507979786690356,True
CC(C)(C)N,C(=N/c1ccc(OCC2CO2)cc1)\c1ccc(OCC2CO2)cc1,primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.55,0.44999999999999996,190.49197071510542,4.508029284894576,True
CC(C)(C)N,N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1,primary_amine,aromatic;cyanate_ester;ether;nitrile,氰酸酯-胺共反应。,0.65,0.35,199.509693124761,4.509693124760986,True
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,aromatic;epoxy;ether,aromatic;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.35,0.65,190.49028778201787,4.509712217982127,True
COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;carboxylic_acid;hydroxyl,环氧-羧酸开环酯化。,0.15,0.85,190.4889937387748,4.511006261225191,True
NCCCOCCOCCCN,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,ether;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.25,0.75,199.51293970842616,4.51293970842616,True
Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,aromatic;primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。,0.7,0.30000000000000004,199.52429407409326,4.5242940740932625,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,CC(CO)CO,aromatic;epoxy;ether,hydroxyl,环氧-羟基醚化，常需催化剂。,0.3,0.7,199.52690022409482,4.526900224094817,True
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CCOc1ccc(SSc2ccc(OCC=C)cc2)cc1,aromatic;imide;maleimide;vinyl,aromatic;ether;vinyl,马来酰亚胺与烯基共聚/加成。,0.45,0.55,199.5273932878211,4.5273932878210985,True
Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,0.1,0.9,190.4723757720813,4.527624227918693,True
O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,isocyanate,aromatic;epoxy;ether;hydroxyl;phenol,异氰酸酯-羟基形成聚氨酯。,0.4,0.6,190.4589974583414,4.5410025416585995,True
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,CC12CCCCC1C(=O)OC2=O,aromatic;epoxy;ether;vinyl,anhydride;ester;ether,环氧-酸酐固化，常需催化剂。,0.95,0.050000000000000044,199.54368517772355,4.543685177723546,True
O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,CC(C)(O)C(=O)c1ccc(OCCO)cc1,aromatic;epoxy;ether,aromatic;ether;hydroxyl,环氧-羟基醚化，常需催化剂。,0.8,0.19999999999999996,190.45371508791476,4.546284912085241,True
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,N#CNC(=N)N,aromatic;epoxy;ether;vinyl,nitrile;primary_amine;secondary_amine,环氧-伯胺开环固化。,0.65,0.35,199.54684690225665,4.546846902256647,True
COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,Oc1ccc(Oc2ccc(O)cc2)cc1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.3,0.7,190.44879484247468,4.551205157525317,True
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,CC12CCCCC1C(=O)OC2=O,aromatic;epoxy;ether;vinyl,anhydride;ester;ether,环氧-酸酐固化，常需催化剂。,0.5,0.5,190.4487712219271,4.551228778072897,True
N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1,COc1cc(COCC(O)CN)ccc1OCC(O)CN,aromatic;cyanate_ester;ether;nitrile,aromatic;ether;hydroxyl;primary_amine,氰酸酯-胺共反应。,0.95,0.050000000000000044,199.55498761387452,4.554987613874516,True
O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,Nc1cc(N)cc(N)c1,anhydride;aromatic;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.6,0.4,190.44410471032154,4.55589528967846,True
CC1(C)CC(CN)CC(C)(N)C1,O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。,0.25,0.75,190.4408521139861,4.559147886013903,True
O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,Nc1ccccc1,anhydride;aromatic;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.4,0.6,199.56294739094218,4.562947390942185,True
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1,c1coc(CNCc2ccco2)c1,aromatic;epoxy;ether,aromatic;secondary_amine,环氧-仲胺开环固化。,0.65,0.35,190.4346959359083,4.565304064091691,True
Nc1ccc(N(c2ccc(N)cc2)c2ccc(N)cc2)cc1,COc1cc(CC2CO2)ccc1OP(=O)(Oc1ccc(CC2CO2)cc1OC)Oc1ccc(CC2CO2)cc1OC,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.45,0.55,190.43248729116414,4.567512708835864,True
NCCNCCN,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,primary_amine;secondary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.45,0.55,199.56857167369336,4.568571673693356,True
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,C=CC(=O)OCCCC,aromatic;imide;maleimide;vinyl,ester;ether;vinyl,马来酰亚胺与烯基共聚/加成。,0.35,0.65,190.42464008705815,4.575359912941849,True
CC1CCC2C(=O)OC(=O)C2C1,Nc1ccc(-c2nc3ccc(N)cc3[nH]2)cc1,anhydride;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.35,0.65,190.42345319197057,4.576546808029434,True
CC(C)(C)N,COc1cc(CC2CO2)ccc1OCc1ccc(COc2ccc(CC3CO3)cc2OC)cc1,primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.75,0.25,190.42313494265412,4.576865057345884,True
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,O=C1C=CN(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,aromatic;primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。,0.35,0.65,199.57852703912422,4.578527039124225,True
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,CC(C)(c1occc1CN)c1occc1CN,aromatic;isocyanate,aromatic;primary_amine,异氰酸酯-伯胺形成聚脲。,0.55,0.44999999999999996,190.41910528455927,4.580894715440735,True
CC1(C)CC(CN)CC(C)(N)C1,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.65,0.35,199.5819299101495,4.581929910149512,True
CC12CCCCC1C(=O)OC2=O,Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,anhydride;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.85,0.15000000000000002,190.41569645526965,4.584303544730346,True
CC12CCCCC1C(=O)OC2=O,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,anhydride;ester;ether,aromatic;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.6,0.4,190.41471251569777,4.585287484302228,True
COCCOCCOCCOCCOCCOCCOCCOCCO,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,ether;hydroxyl,anhydride;aromatic;ester;ether,酸酐-羟基酯化。,0.05,0.95,199.58544384249402,4.585443842494016,True
COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.75,0.25,190.4144604294463,4.585539570553692,True
CC(c1ccc(Oc2ccc(N)cc2)cc1)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N)cc2)cc1,CC12CCCCC1C(=O)OC2=O,aromatic;ether;primary_amine,anhydride;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.45,0.55,199.59180754853023,4.591807548530227,True
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.3,0.7,190.40725439377238,4.5927456062276235,True
C#CCOc1ccc(Cc2ccc(O)cc2OCC#C)cc1,O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,aromatic;ether;hydroxyl;phenol,aromatic;epoxy;ether,环氧-羟基醚化，常需催化剂。,0.75,0.25,199.59301230842522,4.593012308425216,True
NCc1cccc(CN)c1,Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)c(C)cc1OCC1CO1,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.5,0.5,190.40665605124516,4.5933439487548355,True
CCCCCCCCCCCCN,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.4,0.6,190.40354502460505,4.596454975394948,True
N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1,CC1(C)CC(N)CC(C)(CN)C1,aromatic;cyanate_ester;ether;nitrile,primary_amine,氰酸酯-胺共反应。,0.6,0.4,190.40140095856324,4.598599041436756,True
CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,aromatic;hydroxyl;phenol,aromatic;epoxy;ether,环氧-羟基醚化，常需催化剂。,0.3,0.7,199.59932820776828,4.599328207768281,True
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,CC(C)(O)C(=O)c1ccc(OCCO)cc1,aromatic;epoxy;ether;vinyl,aromatic;ether;hydroxyl,环氧-羟基醚化，常需催化剂。,0.45,0.55,199.6000411935856,4.600041193585611,True
COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(OCC3CO3)c(OC)c2)cc(OC)c1OCC1CO1,Nc1ccc(-c2ccc(N)c(N)c2)c(N)c1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.25,0.75,190.3974395668728,4.602560433127195,True
CC(N)COCC(C)COCC(C)CN,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,ether;primary_amine,aromatic;epoxy;ether;hydroxyl;phenol,环氧-伯胺开环固化。,0.5,0.5,190.39270435549693,4.607295644503068,True
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,aromatic;epoxy;ether;vinyl,aromatic;ether;primary_amine,环氧-伯胺开环固化。,0.15,0.85,199.61213673800887,4.612136738008871,True
CC(N)COCC(C)COCC(C)CN,O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,ether;primary_amine,aromatic;imide;maleimide;vinyl,马来酰亚胺-胺 Michael 加成。,0.3,0.7,199.61588216152836,4.615882161528361,True
CC(C)(CO)CO,C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,hydroxyl,aromatic;epoxy;ether;vinyl,环氧-羟基醚化，常需催化剂。,0.7,0.30000000000000004,199.61882701199823,4.618827011998235,True
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,Nc1cc(N)cc(N)c1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.2,0.8,190.38034187436665,4.61965812563335,True
C#CCOc1ccc(Cc2ccc(O)cc2OCC#C)cc1,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,aromatic;ether;hydroxyl;phenol,aromatic;isocyanate,异氰酸酯-羟基形成聚氨酯。,0.8,0.19999999999999996,190.379836066782,4.620163933218009,True
CC(C)(C1CCC(OCC2CO2)CC1)C1CCC(OCC2CO2)CC1,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.45,0.55,199.622940401906,4.622940401905993,True
O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,OCc1cccc(CO)n1,aromatic;epoxy;ether,aromatic;hydroxyl,环氧-羟基醚化，常需催化剂。,0.35,0.65,190.3733719883154,4.626628011684602,True
COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,CC(C)(c1ccc(N)cc1)c1ccc(C(C)(C)c2ccc(N)cc2)cc1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.05,0.95,199.62693509457813,4.62693509457813,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,aromatic;epoxy;ether,ester;ether;hydroxyl;vinyl,环氧-羟基醚化，常需催化剂。,0.95,0.050000000000000044,190.3718300340059,4.62816996599409,True
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,N#CNC(=N)N,aromatic;isocyanate,nitrile;primary_amine;secondary_amine,异氰酸酯-伯胺形成聚脲。,0.65,0.35,199.62964426155648,4.629644261556479,True
O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,Oc1ccc(Oc2ccc(O)cc2)cc1,anhydride;aromatic;ester;ether,aromatic;ether;hydroxyl;phenol,酸酐-羟基酯化。,0.25,0.75,190.36679057629232,4.633209423707683,True
c1ccc2c(c1)-c1ccccc1C2(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1,CC1(C)CC(CN)CC(CN)C1,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.65,0.35,190.3534658051666,4.646534194833407,True
O=C=NCCCCCCN=C=O,C#Cc1cccc(N2COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3C2)c1,isocyanate,aromatic;ether;hydroxyl;phenol,异氰酸酯-羟基形成聚氨酯。,0.3,0.7,199.64942160116993,4.649421601169934,True
O=C1CCCC(=O)O1,C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,anhydride;ester;ether,aromatic;epoxy;ether;vinyl,环氧-酸酐固化，常需催化剂。,0.05,0.95,199.64987181137138,4.6498718113713835,True
