smiles,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104,z_105,z_106,z_107,z_108,z_109,z_110,z_111,z_112,z_113,z_114,z_115,z_116,z_117,z_118,z_119,z_120,z_121,z_122,z_123,z_124,z_125,z_126,z_127,z_128,z_129,z_130,z_131,z_132,z_133,z_134,z_135,z_136,z_137,z_138,z_139,z_140,z_141,z_142,z_143,z_144,z_145,z_146,z_147,z_148,z_149,z_150,z_151,z_152,z_153,z_154,z_155,z_156,z_157,z_158,z_159,z_160,z_161,z_162,z_163,z_164,z_165,z_166,z_167,z_168,z_169,z_170,z_171,z_172,z_173,z_174,z_175,z_176,z_177,z_178,z_179,z_180,z_181,z_182,z_183,z_184,z_185,z_186,z_187,z_188,z_189,z_190,z_191,z_192,z_193,z_194,z_195,z_196,z_197,z_198,z_199,z_200,z_201,z_202,z_203,z_204,z_205,z_206,z_207,z_208,z_209,z_210,z_211,z_212,z_213,z_214,z_215,z_216,z_217,z_218,z_219,z_220,z_221,z_222,z_223,z_224,z_225,z_226,z_227,z_228,z_229,z_230,z_231,z_232,z_233,z_234,z_235,z_236,z_237,z_238,z_239,z_240,z_241,z_242,z_243,z_244,z_245,z_246,z_247,z_248,z_249,z_250,z_251,z_252,z_253,z_254,z_255
C=CC(=O)OCCOCCOC(=O)C=C,-0.009973846,0.00064374786,0.0010481402,0.00916202,0.004004864,0.0060014287,0.0033229874,-0.02547681,0.016183257,-0.009289441,0.0020736959,-0.0059891334,-0.010974358,-0.01063632,-0.0008340627,0.0017261487,-0.011014013,-0.0029465612,-0.01072357,0.002691247,0.018215345,0.047728926,-0.0049222675,0.018613774,0.015472534,0.00500636,-0.011944222,-0.014639782,0.0061169276,0.025170414,0.097186215,0.019401822,-0.004309466,0.026993556,0.024955671,0.02615646,-0.012251517,-0.021962937,-0.025047902,-0.0022327742,-0.015730526,-0.00037663523,0.015235311,0.026278254,0.005809419,0.016535059,0.010469404,0.013836416,-0.0047448277,-0.006550527,-0.01817963,0.018581597,-0.021689123,0.0029156217,0.0009881426,0.004010734,-0.01045393,0.006225312,0.004018924,0.010016931,-0.0060992143,-0.027386043,-0.014812229,0.00022850372,0.0055867787,-0.0048144385,-0.0041098343,-0.01879742,0.0011066413,0.009340368,0.010031407,-0.037292894,-0.002303983,0.016001223,0.0092976,-0.0104385875,0.019069087,-0.0019386862,0.017401524,0.012964527,0.023423709,-0.0040021464,0.0048953053,0.00664362,-0.01794134,0.008859523,0.012179319,0.008325631,0.0026749875,0.017135078,0.018058904,0.0020379834,-0.0014488371,-0.005585957,0.0102001745,0.007610649,-0.0130528575,-0.015459504,0.0036291322,-0.004610753,0.017108982,0.018258926,0.0023686513,0.0044181794,-0.0030456353,0.0030807462,0.0038445045,-0.0006326372,0.017403584,-0.0038938355,-0.0059874887,0.005361248,0.012808657,-0.007618257,-0.0034136865,0.005317162,-0.0064918045,-0.006236689,-0.002569694,-0.008891212,-0.01529548,-0.004458237,-0.0036852788,0.008624923,-0.022972861,-0.0068461383,0.0012441669,0.026030567,-0.005145885,0.016115623,0.023414342,0.008109285,-0.011711096,0.0059727617,-0.033786662,0.0026519191,0.02740894,-0.0020087678,0.0035676402,0.012901041,0.0034627933,0.0013821293,0.016942523,0.009401787,0.025575135,0.0054116566,0.00090817106,0.015353762,-0.0013805218,-0.012077721,0.012810294,-0.017256748,-0.008406108,-0.014552372,-0.0034133792,-0.012756288,-0.023838073,0.0012808852,-0.025475293,-0.014057064,0.003554253,-0.055592485,0.0019687496,-0.00072546396,0.008895265,-0.007930113,0.0028163893,0.0056370925,0.016041787,0.012063095,0.005390032,-0.000696328,0.019670326,-0.023404703,-0.0095096845,-0.00059015956,-0.016266692,0.004548273,0.007316547,0.010216216,-0.01125663,-0.005518949,-0.01867872,0.01434448,-0.0023879483,-0.002266574,-0.0144593045,0.028820878,0.007163463,-0.022432813,0.0030973693,0.0030454602,0.034051683,-0.0012641829,-0.002113087,-0.02198102,0.007371586,0.010129917,-0.00607825,0.014724797,-0.037059046,-0.009105418,-0.013576797,-0.0037873108,0.004008659,-0.009038779,-0.008577661,0.002700144,0.007730547,-0.0056380266,-0.0045317574,-0.018006489,0.004496425,0.0019544885,0.0058565345,-0.024022922,-0.010436088,0.032046326,-0.008090914,-5.7846773e-07,-0.0054299133,0.018449802,-0.011658968,0.0040385686,-0.012900045,0.024311176,-0.008710897,0.0044229347,-0.004337491,-0.011086267,0.008259516,0.00803644,-0.0005676476,-0.0044970065,-0.01771281,0.011188524,-0.023252182,0.009278936,0.0030781548,0.010204264,0.003494855,0.0051315483,0.021697106,0.019729987,-0.0029055923,-0.012346751,-0.016673235,-0.011472279,0.025510551,-0.0108861355,-0.022010792,0.017244158,0.019444464,0.0016437098,-0.005883958,0.0071658585
C=CC(=O)OC(C)(C)C,-0.009805498,0.00033597648,0.0012676865,0.009198496,0.0036324589,0.005982073,0.0028229295,-0.02471475,0.015762968,-0.010035745,0.0019977205,-0.0076395525,-0.011268749,-0.011013186,-0.0014193058,0.0021197917,-0.010702857,-0.0025768084,-0.009760996,0.0019693668,0.018527364,0.0493631,-0.0046736924,0.01801766,0.01685242,0.0040763393,-0.011671693,-0.01323734,0.005117465,0.025292879,0.10329415,0.018835172,-0.0049333097,0.025109975,0.024054393,0.025376288,-0.01201684,-0.022076225,-0.025533706,-0.0014276608,-0.014736097,-0.0006399406,0.015979674,0.026219215,0.005349012,0.014984404,0.01014929,0.013555422,-0.004049141,-0.0070563634,-0.018274873,0.018069016,-0.021428842,0.0031988611,0.0016100444,0.005549264,-0.010721056,0.0055354903,0.003937669,0.009971527,-0.005187662,-0.027486458,-0.014618598,0.0008122511,0.0037261043,-0.005239297,-0.0028470783,-0.017767232,0.0016583651,0.008907246,0.0114195915,-0.03804808,-0.0034742085,0.016503768,0.008952466,-0.010592312,0.019254752,-0.0013579768,0.017209327,0.01227875,0.02485286,-0.005173021,0.00630482,0.005998886,-0.017132971,0.008533938,0.012067616,0.0076461425,0.0028013848,0.01732826,0.018361248,0.0012306506,-0.0030662427,-0.005178411,0.011383897,0.008102052,-0.013662655,-0.015165935,0.003910144,-0.0044506546,0.017665891,0.017844586,0.002376238,0.0035982225,-0.003916165,0.003096262,0.0035192955,0.00036837254,0.018313471,-0.0031446293,-0.0051446026,0.005116665,0.012468654,-0.0077809775,-0.0031015659,0.0065587107,-0.0048748287,-0.0056529064,-0.0012603533,-0.010332353,-0.014673085,-0.003565868,-0.001988301,0.008975327,-0.022218006,-0.006428882,0.001440268,0.025780007,-0.005796152,0.016085178,0.022594828,0.0074801724,-0.011981491,0.0058400175,-0.034659386,0.0022039171,0.028175728,-0.0028150803,0.0029558153,0.0139933955,0.0020380542,0.0005858131,0.01730723,0.008305857,0.026378265,0.004652759,0.00067438674,0.015800847,-0.0026687477,-0.011404926,0.013326693,-0.016228233,-0.008651467,-0.013381746,-0.003429282,-0.012062268,-0.022785176,0.0011305287,-0.025677405,-0.01463371,0.0036046132,-0.056301642,0.0026012326,-0.0011017201,0.008620753,-0.00862292,0.0024712854,0.0041650673,0.016004957,0.01271583,0.004915607,-0.0005691224,0.019640181,-0.022388577,-0.008422103,-0.0017481344,-0.015660355,0.005023632,0.009070264,0.009926275,-0.010015071,-0.00499223,-0.019622786,0.014535876,-0.0029857242,-0.0015571779,-0.014503423,0.02916559,0.005850669,-0.021783812,0.002662396,0.0036646752,0.03445478,-0.0013419352,-0.0026549976,-0.021157842,0.006255176,0.009524623,-0.0054609017,0.014548303,-0.038117476,-0.009585274,-0.012642774,-0.0036986545,0.0041335644,-0.008444588,-0.009700955,0.002379415,0.007715716,-0.005627062,-0.0059132637,-0.01798587,0.004861451,0.0013952181,0.0048820116,-0.024776345,-0.010760315,0.032310832,-0.006545661,-0.0008177849,-0.0069418047,0.018545147,-0.012428785,0.005246628,-0.011747291,0.022887817,-0.0075870045,0.004463615,-0.003912372,-0.011519633,0.007860338,0.00743453,-0.00067384355,-0.003618859,-0.017968558,0.0116922315,-0.02293744,0.009691669,0.0036412342,0.009578672,0.00384292,0.0041100206,0.020581266,0.018883664,-0.0038287695,-0.011313899,-0.01637468,-0.009909416,0.025267106,-0.010820703,-0.0228589,0.016278097,0.019706124,-7.984787e-05,-0.006586386,0.0071334876
COC(OC)(C(=O)c1ccccc1)c1ccccc1,-0.011042018,-0.0002117902,0.0027111284,0.008520605,0.0015828963,0.0070868623,0.002493706,-0.027157862,0.01741758,-0.011210239,0.0009143334,-0.0092434585,-0.011228225,-0.010506136,-0.00016238913,0.0032406151,-0.012560921,-0.0031887256,-0.010022046,0.0034788235,0.018670037,0.053707622,-0.006048973,0.018521117,0.017725542,0.0026595024,-0.012099806,-0.013044046,0.003980698,0.027743734,0.11053567,0.018662669,-0.0040889224,0.027917821,0.026124328,0.027585333,-0.014364385,-0.02404839,-0.026439562,-0.0012470909,-0.015379205,-0.0020776624,0.017683148,0.02844378,0.0060186014,0.0147330845,0.009397074,0.012141557,-0.0050455485,-0.006851076,-0.021145975,0.018315127,-0.024031775,0.0037522633,0.0010457747,0.0049591903,-0.012109024,0.0051756483,0.0048711337,0.0101201795,-0.0054399553,-0.029977892,-0.016905213,0.00029846467,0.0039900374,-0.004687951,-0.0037660962,-0.020392299,0.0014363825,0.010047455,0.012806455,-0.040497985,-0.002144686,0.017930144,0.009052061,-0.011515645,0.020452425,-0.0018220232,0.018147087,0.0121209575,0.026412226,-0.0045219176,0.006256543,0.007772463,-0.017792525,0.009108895,0.013043564,0.007459744,0.0029021455,0.020372583,0.021059679,0.0020776233,-0.0017459122,-0.0045196884,0.01154321,0.0085557345,-0.013462191,-0.016524134,0.0039047068,-0.0051152883,0.018037949,0.017962718,0.0017860774,0.0036978666,-0.004646329,0.003931977,0.0045967847,0.0027813213,0.019450765,-0.0027698455,-0.0067010457,0.005035309,0.013558044,-0.0077299746,-0.0048042703,0.0062180515,-0.004985068,-0.004794879,-0.0027991142,-0.010681378,-0.0151840085,-0.0034343204,-0.0013163853,0.009200382,-0.024779653,-0.006116643,0.0012313705,0.0273275,-0.005235645,0.016577728,0.024044007,0.006672848,-0.012559209,0.006057488,-0.03635356,0.004370474,0.03128867,-0.004633852,0.002675991,0.014814417,0.00429241,-0.0011292528,0.017166946,0.0072842985,0.027629165,0.0058340468,-0.00086814887,0.017937828,-0.0028799549,-0.013169257,0.014819562,-0.01801402,-0.00966461,-0.012501158,-0.0033795913,-0.014330808,-0.024611969,0.002983708,-0.028541408,-0.014923626,0.0049075335,-0.061416492,0.0035267763,-0.0005026292,0.0092156995,-0.01062683,0.0033270395,0.0055381795,0.018488538,0.0132757,0.004723049,0.00075731333,0.02040463,-0.024482865,-0.00909396,-0.0034352085,-0.01564491,0.0069048926,0.011160187,0.009908917,-0.011894582,-0.0068422384,-0.021212975,0.014202911,-0.001715186,-0.0012248957,-0.015330421,0.031371206,0.00588841,-0.024107503,0.0028476631,0.0032186173,0.036089867,-0.00021333061,-0.001745062,-0.023404768,0.009045644,0.0108286785,-0.0057015093,0.016699322,-0.04010213,-0.010558937,-0.013470728,-0.004068353,0.004500975,-0.009768101,-0.009995648,0.0012792549,0.00941452,-0.0045474153,-0.0074243266,-0.019737955,0.006685927,-0.0002279859,0.0039906343,-0.026738856,-0.0118303355,0.03521757,-0.007464244,8.3933235e-05,-0.007833072,0.019809961,-0.0151358675,0.005835083,-0.012260126,0.023832416,-0.008508578,0.0065931994,-0.004319162,-0.011271918,0.008950757,0.008553093,-0.0019135736,-0.004153883,-0.019155117,0.012245005,-0.025200434,0.009380727,0.0042481157,0.011799933,0.004052055,0.0049197203,0.023465266,0.02046293,-0.0043263156,-0.011251348,-0.018820139,-0.012167292,0.026207171,-0.011724731,-0.026650466,0.018566558,0.020154327,-0.0009588115,-0.006183823,0.0067892205
C=C(C)C(=O)OCCOCCOC(=O)C(=C)C,-0.009764675,0.00025455095,0.00059653074,0.007966134,0.0035678763,0.005498492,0.0036343741,-0.025258053,0.015432065,-0.009207276,0.003006123,-0.0058457195,-0.010516433,-0.009851398,-0.00032520108,0.0023185546,-0.011156418,-0.0028617727,-0.010995647,0.0019260538,0.01718728,0.045672804,-0.0053129997,0.018356293,0.014351552,0.0050487164,-0.011727844,-0.013801554,0.0047399346,0.024311852,0.09574969,0.017923422,-0.0048498567,0.02591921,0.02457036,0.025365384,-0.011967501,-0.02070779,-0.024140863,-0.0017225664,-0.014593683,-0.00054694805,0.014901434,0.025500765,0.0062256325,0.015428635,0.00958402,0.012395686,-0.00417261,-0.006410128,-0.017533524,0.017199017,-0.020884095,0.0031152526,0.0007938128,0.0046204845,-0.009818168,0.0057053175,0.0042608874,0.009446394,-0.0058269403,-0.026912913,-0.0143592395,0.00039237738,0.0057891794,-0.0045410735,-0.004695193,-0.017423414,0.0006749714,0.00900747,0.010338339,-0.035992593,-0.0014766334,0.015183739,0.007606481,-0.009931805,0.019227494,-0.0023798863,0.016752321,0.01209205,0.023073614,-0.0040491913,0.004876958,0.005523108,-0.016673613,0.00865664,0.012583561,0.007223818,0.0017387252,0.016104354,0.0181004,0.0027346415,-0.0009699622,-0.0049480186,0.008899964,0.0069881817,-0.013838164,-0.015241097,0.0035249246,-0.004462969,0.016312165,0.01788207,0.001978049,0.0029589776,-0.0028495025,0.002549192,0.0035973906,-0.0006663073,0.017483065,-0.0038047833,-0.0055229114,0.0052315556,0.0118998205,-0.0069476888,-0.0032633236,0.005516014,-0.0059757074,-0.0062609203,-0.0029528737,-0.008477485,-0.014229114,-0.004516483,-0.0037285853,0.009255543,-0.021776585,-0.006734799,0.001816662,0.024732709,-0.0053320043,0.01531593,0.022808965,0.008272221,-0.012236442,0.0065849368,-0.032114677,0.003047585,0.026298363,-0.0013611941,0.0034562554,0.012337817,0.003455134,0.0021240208,0.016867703,0.009999592,0.02477537,0.005470937,0.000429122,0.01497094,-0.0015431195,-0.011893963,0.013249092,-0.01704329,-0.007280098,-0.013937151,-0.0035438226,-0.012204362,-0.023534127,0.0018333178,-0.024234273,-0.014437173,0.0031031556,-0.05487314,0.0025651313,-0.00082868244,0.008338257,-0.007816484,0.0019003046,0.0054705916,0.015529433,0.011213452,0.0056971917,-0.00033222744,0.019165136,-0.02212207,-0.009824032,-0.00059334375,-0.016401848,0.0030281493,0.007334665,0.009468896,-0.011366678,-0.005525812,-0.017414173,0.014516756,-0.0023772437,-0.0019573725,-0.014254965,0.027870454,0.0068350113,-0.022834482,0.0025952263,0.0015641376,0.032680485,-0.0013219826,-0.002043116,-0.021481272,0.0072977915,0.0103998445,-0.006507815,0.013442079,-0.037087105,-0.009633034,-0.01377468,-0.0024962006,0.004419076,-0.008807507,-0.008423709,0.0019811527,0.0070133703,-0.005949391,-0.0047580944,-0.016941741,0.004508262,0.002773149,0.0056408234,-0.02347339,-0.010318557,0.030558296,-0.007808863,-0.00072355126,-0.005165459,0.01841636,-0.010846756,0.0045647253,-0.012238091,0.023501338,-0.00759881,0.0042455904,-0.005057086,-0.011585362,0.007573221,0.008305121,-0.00030270498,-0.0045665214,-0.017324407,0.009627919,-0.023404952,0.008183731,0.0026882961,0.010641834,0.0039310255,0.0054519367,0.020970477,0.019762846,-0.003565887,-0.0113898,-0.015563777,-0.010998415,0.024727633,-0.011196475,-0.020783156,0.016526032,0.019488787,0.0010509733,-0.005726177,0.006651488
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,-0.010009403,-7.707067e-05,0.00045028422,0.008475041,0.0036574048,0.006186513,0.0036270395,-0.02529893,0.014764666,-0.009201257,0.002889785,-0.005336957,-0.01008449,-0.009996603,-0.0004105568,0.0019968618,-0.01089615,-0.0026285416,-0.011059122,0.0018959274,0.01728698,0.04474511,-0.0056400364,0.01887817,0.01392786,0.0055151386,-0.012190992,-0.014905406,0.0059887655,0.024731202,0.0915759,0.018265627,-0.004154341,0.026197074,0.023846414,0.025147108,-0.011860869,-0.020906596,-0.023339732,-0.002367781,-0.015181005,-0.00030003116,0.013984832,0.025386754,0.0061446037,0.016490154,0.009580378,0.0130141415,-0.0049649854,-0.0060776128,-0.01745924,0.017424151,-0.021232827,0.0036086403,0.0011476725,0.003311571,-0.009636199,0.0059492,0.0038790684,0.009346206,-0.0060262033,-0.026623739,-0.014051219,0.00013777614,0.006310517,-0.004361341,-0.0047098147,-0.017804962,0.00075314846,0.008709023,0.0091888495,-0.03514419,-0.000986957,0.015315447,0.008849374,-0.0096234605,0.01939002,-0.0027256957,0.016985059,0.0117628155,0.02247737,-0.003275551,0.005011687,0.0057850066,-0.01666381,0.009306678,0.0120625645,0.00834503,0.0016569952,0.015644902,0.01760878,0.0023822328,-0.0007893322,-0.005926166,0.009234896,0.0075836014,-0.012630063,-0.015727526,0.0033419533,-0.0047186604,0.015999801,0.018122397,0.0021051262,0.0034684278,-0.0023763645,0.0027594846,0.0033554311,-0.0013562264,0.017085182,-0.0039852923,-0.005431884,0.004906794,0.011346991,-0.0070761917,-0.0031902092,0.0049930443,-0.0068583256,-0.0062555727,-0.0031724889,-0.0076474445,-0.014707434,-0.0050606797,-0.0042300057,0.009086395,-0.021976804,-0.007408715,0.0017217118,0.024407044,-0.004731889,0.015789967,0.023047637,0.008262331,-0.011809966,0.006714523,-0.03203425,0.003493905,0.02559956,-0.00082856,0.003586751,0.01218143,0.0036245082,0.0028354172,0.016360233,0.010420756,0.023909818,0.0051587597,0.0010801195,0.014045512,-0.0009905566,-0.012263423,0.012823451,-0.017095897,-0.007201183,-0.014183126,-0.0034964022,-0.012397502,-0.023435809,0.0015822724,-0.023558013,-0.0140447775,0.003357334,-0.053348348,0.0020663703,-0.0004391335,0.008357235,-0.0075407033,0.0017198124,0.006211443,0.014735861,0.010705488,0.0054578977,-0.00078894384,0.018910605,-0.022738878,-0.010048246,-0.0001662299,-0.016675642,0.0031654362,0.0061244704,0.009589168,-0.011123252,-0.005632325,-0.016851302,0.014324389,-0.0019707698,-0.0021108973,-0.01468293,0.027634215,0.007596123,-0.0225514,0.0035081925,0.0017028376,0.03269426,-0.002421273,-0.0016975608,-0.021392405,0.007613551,0.010494528,-0.006960227,0.013447135,-0.0366257,-0.008747436,-0.014025101,-0.003281149,0.004054158,-0.009139703,-0.007690168,0.0023349156,0.007295129,-0.005727602,-0.0042222184,-0.017295485,0.0037617898,0.002801884,0.0056131687,-0.023099383,-0.010173343,0.030475259,-0.008469071,4.0442683e-05,-0.0049460884,0.017944243,-0.009899,0.0033974056,-0.012819203,0.023941195,-0.007867871,0.004092807,-0.0048794285,-0.0110299615,0.0074011926,0.008570673,-0.0003311308,-0.0044984184,-0.017428758,0.009601912,-0.02284164,0.008924127,0.0023139725,0.010678081,0.0039171167,0.0057193367,0.021098798,0.019645976,-0.0029511536,-0.011544284,-0.0156036485,-0.011376845,0.024820775,-0.010555999,-0.020018488,0.016650362,0.019143386,0.001676485,-0.0055504474,0.0065364596
C=CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C,-0.0055018454,-0.0019605896,0.0022890177,0.003539688,0.006336012,0.00085315574,0.0010592705,-0.020956282,0.0048366073,-0.007897252,0.0035567926,-0.003308231,-0.0012813937,-0.0053419014,-0.0013294499,0.0005190037,-0.007830981,-0.00326302,-0.008008644,-0.003636246,0.012606789,0.024780652,-0.0019737035,0.016082209,0.0056656506,0.009086103,-0.012533813,-0.017275628,0.0063391225,0.013663389,0.046737373,0.013761367,-0.00216053,0.01934452,0.017818268,0.01790707,-0.008262565,-0.0115805045,-0.01269822,-0.0026104203,-0.013615202,-0.0018881075,0.008652945,0.018013708,0.004792276,0.014175524,0.0073877657,0.008888823,-0.0045993985,-0.0037664333,-0.009473602,0.007930251,-0.0121843945,0.0010441076,4.318729e-05,0.0010497584,-0.0054678223,0.0036590835,-0.00043884479,0.006782746,-0.0026408408,-0.018939227,-0.008690376,-0.00062444806,0.011126203,0.0005220119,-0.0034636026,-0.012627098,-0.0011639763,0.0049249274,0.001825031,-0.020574082,0.0038210908,0.008069865,0.0059616845,-0.0054510627,0.01314439,-0.0038317717,0.013721254,0.0032835284,0.0136277685,-0.0034382036,0.004304833,0.00450048,-0.010742016,0.011004841,0.009207901,0.0054698093,-0.0037080236,0.008436939,0.011579299,0.0026034089,0.00088893436,-0.003219164,0.004429929,0.0046271607,-0.008207488,-0.015121863,-0.0010162005,-0.003716032,0.00821261,0.013815826,0.0024003424,0.0011136252,0.0016074162,0.0019872878,0.001432766,-0.0076991958,0.013555841,-0.0013228077,-0.003631358,0.004811054,0.0025089737,-0.0043983376,0.0018350352,0.0065896157,-0.0042089312,-0.008146299,-0.0036487542,-0.0015520863,-0.010686195,-0.0070472485,-0.006605787,0.009560406,-0.011486223,-0.009428533,0.0021901745,0.016946983,-0.0022695179,0.0096505135,0.015338429,0.009442266,-0.007925505,0.006863476,-0.020631313,0.0025159647,0.016830226,0.0021999478,0.0035378193,0.005110317,0.004477592,0.010288674,0.010420339,0.012029087,0.014984953,0.0015175696,0.004581617,0.0044053122,0.00024819747,-0.009775702,0.009106532,-0.013104068,-0.005920082,-0.006856559,2.3052562e-05,-0.0129045285,-0.01749849,-0.00016942248,-0.010370957,-0.009057933,0.00011512637,-0.03238394,0.0009434861,-7.6466706e-05,0.006188418,-0.003616355,-0.0018637581,0.008007742,0.0047018183,0.0036570365,0.0051315883,-0.00027096597,0.013299282,-0.010683406,-0.01018467,0.0006176811,-0.016214449,0.00062594283,0.002288282,0.0075627463,-0.009316654,-0.004544149,-0.006947726,0.011579677,-0.0030916072,-0.002240499,-0.011660371,0.017825842,0.0069835773,-0.017474724,0.0018952023,-0.00170427,0.020732297,-0.0038821455,-0.0036118124,-0.010593168,0.00446729,0.008803658,-0.0073349383,0.0060810293,-0.026616378,-0.0023593223,-0.012276684,0.0019461019,0.004137435,-0.004721566,-0.0060345335,0.0048324163,0.0036700396,-0.005765317,0.00043604756,-0.01411268,-0.0012474763,0.0041061686,0.003500072,-0.013416543,-0.0056506433,0.01873846,-0.0036379602,-0.0013186506,-0.0034126295,0.0074787177,-0.00357325,-0.0006254809,-0.01344257,0.020914389,-0.0029662028,0.0023781229,-0.0008772961,-0.003906086,0.0055518914,0.007844707,5.538296e-05,-0.0058068363,-0.010782978,-0.00045893597,-0.015697442,0.0037689554,-0.00028809998,0.012276789,0.002673043,0.0056972583,0.011598995,0.015406949,-0.0013680002,-0.006531193,-0.0059605185,-0.008946521,0.015393158,-0.0050230986,-0.007853728,0.0113759525,0.01263017,0.00055287033,-0.008424237,0.0025801007
C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C,-0.009420592,-0.0010014363,0.00012669154,0.0068861023,0.0040223193,0.0056782244,0.002739802,-0.025594495,0.01318679,-0.009318895,0.0039542774,-0.0047872374,-0.008090346,-0.009302899,-0.00033488125,0.0020192768,-0.010465147,-0.0031038728,-0.010692738,0.0009944295,0.016101196,0.04261954,-0.005694994,0.018041937,0.013076294,0.0057988707,-0.01230155,-0.014503891,0.0058616977,0.023427788,0.088270046,0.016473193,-0.0043206234,0.024706794,0.023944907,0.023955489,-0.011974499,-0.019720957,-0.021811655,-0.0015187893,-0.015056118,-0.00070889015,0.013708643,0.024714585,0.005863024,0.015954576,0.008586534,0.011663575,-0.004986901,-0.005652288,-0.01659524,0.015479621,-0.020185545,0.0041206377,0.0012833942,0.00381758,-0.009386439,0.0053811446,0.0040382836,0.009480151,-0.0055430606,-0.026450135,-0.013340166,-3.0608848e-05,0.006708177,-0.0036705602,-0.0050128074,-0.016749721,0.0006436175,0.008071211,0.008662824,-0.032735616,-0.00029196497,0.014535187,0.007322057,-0.008993769,0.018551335,-0.0027719722,0.016267177,0.010403347,0.02169137,-0.003070456,0.0053502526,0.004752025,-0.015008067,0.009082921,0.01274183,0.0077954447,-0.00025551673,0.014921276,0.017922832,0.0025427444,-0.0010100165,-0.0048199957,0.008140631,0.0068280185,-0.013027327,-0.016153028,0.002456395,-0.0043543503,0.01454956,0.01752491,0.0021783188,0.00247306,-0.001895763,0.0026081335,0.0022437868,-0.0017837537,0.017362501,-0.003556979,-0.004913111,0.004640327,0.009361601,-0.006863308,-0.0019137338,0.0057940334,-0.0058694878,-0.0062898137,-0.0035524238,-0.007035032,-0.014178238,-0.0055068373,-0.0047480594,0.010183383,-0.02026388,-0.007793966,0.0022143722,0.02282086,-0.0045780744,0.014468462,0.021469872,0.0090560075,-0.01255974,0.0069536166,-0.030013327,0.003846523,0.024124859,-0.0008324089,0.00332022,0.011332741,0.003469525,0.004249744,0.016203996,0.01108543,0.02293156,0.004876569,0.0012763441,0.012557238,-0.0015778132,-0.012509864,0.013220411,-0.016589008,-0.00668491,-0.012549829,-0.0028852702,-0.012689831,-0.023219593,0.0018524751,-0.021150723,-0.014344629,0.0022486933,-0.051728465,0.0019411629,-0.0008931849,0.008326955,-0.007359333,0.00027758535,0.0059878677,0.013485574,0.008994019,0.0058192248,-0.00013858639,0.018013556,-0.020068057,-0.010273741,-0.0008020522,-0.016851818,0.0024513907,0.0067474525,0.009055236,-0.011124893,-0.0051788306,-0.014964733,0.013934195,-0.0030831387,-0.0021340796,-0.014270317,0.026559405,0.007404493,-0.022048162,0.0026781373,0.00038700737,0.031035941,-0.002048986,-0.0020142673,-0.019124448,0.0073235035,0.010632694,-0.0071630403,0.011992897,-0.036791384,-0.008919397,-0.013399256,-0.001358348,0.0046839323,-0.008363003,-0.00790982,0.0014449353,0.0066824756,-0.0061677275,-0.004239033,-0.016341066,0.003461156,0.0032812096,0.0053745816,-0.022231542,-0.0096284505,0.028184276,-0.007251106,-0.00032023736,-0.0048609637,0.01693769,-0.009854272,0.00341556,-0.012627067,0.023166448,-0.0070573296,0.0039679743,-0.005038753,-0.010656537,0.0070800353,0.00805158,-0.00016619172,-0.0043184757,-0.017296337,0.00786197,-0.02280191,0.007185675,0.0017725248,0.011092058,0.0038218303,0.00566999,0.020607745,0.01973692,-0.0035947328,-0.010643934,-0.013884777,-0.010587899,0.0235686,-0.010304984,-0.018057177,0.015567457,0.019309087,0.0005754009,-0.005991559,0.0061467513
