smiles_a,smiles_b,groups_a,groups_b,compatibility_reason,ratio_a,ratio_b,predicted_tg,target_distance,in_target_range,candidate_smiles,candidate_ratios,candidate_components,pred_gaussianprocess_rbf_tg_c,sigma_gaussianprocess_rbf_tg_c,pred_nusvr_rbf_tg_c,pred_xgboost_hist_depth3_tg_c,pred_extratrees_300_tg_c,pred_extratrees_600_tg_c,pred_gradientboosting_squared_tg_c,ensemble_mean_tg_c,ensemble_std_tg_c,ensemble_min_tg_c,ensemble_max_tg_c,ensemble_range_tg_c,ensemble_model_count,best_model_predicted_tg_c,best_model_delta_c,gpr_sigma_tg_c,ensemble_target_distance_c,disagreement_bucket,ensemble_near_target,ensemble_near_target_low_disagreement,ensemble_near_target_high_disagreement
O=C1OC(=O)C2CCCCC12,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,anhydride;ester;ether,aromatic;epoxy;ether,环氧-酸酐固化，常需催化剂。,0.05,0.95,191.00596703884528,3.994032961154744,True,O=C1OC(=O)C2CCCCC12|Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,0.05000:0.95000,2,191.0067198342081,117.32761376088148,72.28153142876914,253.62286,224.56634144402935,226.4132713619257,210.77059325362566,196.4435535153482,58.60827539206938,72.28153142876914,253.62286376953125,181.3413323407621,6,191.00596703884528,5.437586476502929,117.32761376088148,1.4435535153482135,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,CC(C)(CO)CO,aromatic;epoxy;ether,hydroxyl,环氧-羟基醚化，常需催化剂。,0.9,0.0999999999999999,181.028630383595,13.971369616405012,False,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|CC(C)(CO)CO,0.90000:0.10000,2,181.05160086565175,100.43444114718278,71.46639645178183,256.05072,205.09461277147594,207.7608762386799,229.58291865516176,191.83452086626582,58.5703243488663,71.46639645178183,256.05072021484375,184.58432376306192,6,181.028630383595,10.805890482670833,100.43444114718278,3.1654791337341806,high_disagreement,True,False,True
Nc1ccc(Oc2ccc(N)cc2)cc1,O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,aromatic;ether;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.8,0.1999999999999999,175.6804768740932,19.31952312590681,False,Nc1ccc(Oc2ccc(N)cc2)cc1|O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,0.80000:0.20000,2,175.45968096450247,88.26678245625484,319.88178884932563,150.33978,176.55829914604834,173.87273234603637,151.47783316510663,191.26501953097718,58.55020148337551,150.33978271484375,319.88178884932563,169.54200613448188,6,175.6804768740932,15.584542656883997,88.26678245625484,3.7349804690228154,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,CC(C)(O)C(=O)c1ccc(OCCO)cc1,aromatic;epoxy;ether,aromatic;ether;hydroxyl,环氧-羟基醚化，常需催化剂。,0.95,0.05,194.42443363155004,0.5755663684499552,True,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|CC(C)(O)C(=O)c1ccc(OCCO)cc1,0.95000:0.05000,2,194.42910333868477,118.33100344687115,74.14877680747004,254.13565,227.9590088527434,228.74410512873612,212.60272272412942,198.66989458108824,58.532579576826045,74.14877680747004,254.13565063476562,179.9868738272956,6,194.42443363155004,4.245460949538199,118.33100344687115,3.6698945810882435,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,CC(CO)CO,aromatic;epoxy;ether,hydroxyl,环氧-羟基醚化，常需催化剂。,0.9,0.0999999999999999,180.6440998306998,14.355900169300211,False,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|CC(CO)CO,0.90000:0.10000,2,180.6693037758343,100.43514551737675,70.85586843229594,255.05458,205.47594577096615,208.5174427360577,227.9416115915407,191.41912549919525,58.48698917659827,70.85586843229594,255.05458068847656,184.1987122561806,6,180.6440998306998,10.77502566849546,100.43514551737675,3.580874500804754,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,Nc1cc(N)cc(N)c1,aromatic;epoxy;ether,aromatic;primary_amine,环氧-伯胺开环固化。,0.95,0.05,195.06061932598905,0.0606193259890517,True,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|Nc1cc(N)cc(N)c1,0.95000:0.05000,2,195.0734057146998,115.26667075957319,71.95970869917274,253.47458,223.4029412574725,225.36607115052962,210.5509176839483,196.63793722720746,58.47044040109782,71.95970869917274,253.47457885742188,181.51487015824915,6,195.06061932598905,1.5773179012184073,115.26667075957319,1.637937227207459,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,N#CNC(=N)N,aromatic;epoxy;ether,nitrile;primary_amine;secondary_amine,环氧-伯胺开环固化。,0.95,0.05,193.7246223502668,1.2753776497332296,True,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|N#CNC(=N)N,0.95000:0.05000,2,193.74608331153047,115.27451613141622,74.9572664005195,253.78758,220.45980787100575,222.8448377821698,228.7669288721055,199.09375110579867,58.21082308576884,74.9572664005195,253.78758239746094,178.83031599694144,6,193.7246223502668,5.369128755531875,115.27451613141622,4.093751105798674,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,OCCOCCO,aromatic;epoxy;ether,ether;hydroxyl,环氧-羟基醚化，常需催化剂。,0.9,0.0999999999999999,180.24986202915187,14.75013797084813,False,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|OCCOCCO,0.90000:0.10000,2,180.27083305538054,100.79794147513418,72.62572862045141,256.25174,205.12827924129172,208.42377611410726,228.4337728378745,191.85568822850976,58.145597481954525,72.62572862045141,256.2517395019531,183.6260108815017,6,180.24986202915187,11.605826199357892,100.79794147513418,3.144311771490237,high_disagreement,True,False,True
CC12CCCCC1C(=O)OC2=O,C#Cc1cccc(N2COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3C2)c1,anhydride;ester;ether,aromatic;ether;hydroxyl;phenol,酸酐-羟基酯化。,0.5,0.5,205.53306512754463,10.533065127544631,False,CC12CCCCC1C(=O)OC2=O|C#Cc1cccc(N2COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3C2)c1,0.50000:0.50000,2,205.5567905157582,65.16997838632388,312.67023311573354,180.11832,143.8471001778909,144.00580008071668,165.61396764962998,191.96870136502,58.02963027806237,143.8471001778909,312.67023311573354,168.82313293784264,6,205.53306512754463,-13.564363762524636,65.16997838632388,3.031298634980004,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,C=CCOCC(CO)(COCC=C)COCC=C,aromatic;epoxy;ether,ether;hydroxyl;vinyl,环氧-羟基醚化，常需催化剂。,0.9,0.0999999999999999,180.9094736355488,14.090526364451192,False,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|C=CCOCC(CO)(COCC=C)COCC=C,0.90000:0.10000,2,180.9399779460884,106.16899928238944,68.71934949005399,245.19743,211.40654720684702,212.2640836308312,226.51421464318594,190.8402677314477,57.909150262399145,68.71934949005399,245.1974334716797,176.4780839816257,6,180.9094736355488,9.930794095898904,106.16899928238944,4.15973226855229,high_disagreement,True,False,True
Nc1cccc(N)c1,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,aromatic;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.1,0.9,182.9652533256244,12.03474667437564,False,Nc1cccc(N)c1|Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,0.10000:0.90000,2,182.97575325666384,98.15998951055224,73.83274664109346,249.2796,215.36514653018912,217.0722399985156,232.72644938922767,195.20865631107847,57.87530809940517,73.83274664109346,249.27960205078125,175.44685540968777,6,182.9652533256244,12.243402985454082,98.15998951055224,0.20865631107847094,high_disagreement,True,False,True
Nc1ccc(Oc2ccc(N)cc2)cc1,c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,aromatic;ether;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.8,0.1999999999999999,210.3240507038391,15.324050703839106,False,Nc1ccc(Oc2ccc(N)cc2)cc1|c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,0.80000:0.20000,2,210.1262673355898,69.81298413129545,312.6153585938556,145.58278,171.24383297691884,167.99631637380392,146.935176126124,192.41662172282602,57.83305991383833,145.58277893066406,312.6153585938556,167.03257966319154,6,210.3240507038391,-17.907428981013084,69.81298413129545,2.5833782771739777,high_disagreement,True,False,True
NCCOCCOCCN,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,ether;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.1,0.9,179.93081432327637,15.069185676723636,False,NCCOCCOCCN|Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,0.10000:0.90000,2,179.96027321219344,100.9150010009062,73.76566653769126,255.72308,202.4936122174641,205.64204255973792,231.11340492806661,191.4496804918745,57.74831391322832,73.76566653769126,255.72308349609375,181.9574169584025,6,179.93081432327637,11.518866168598123,100.9150010009062,3.5503195081255114,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,CC1(C)CC(CN)CC(CN)C1,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.95,0.05,192.11898124149292,2.8810187585070537,True,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|CC1(C)CC(CN)CC(CN)C1,0.95000:0.05000,2,192.13203041632642,117.22282208255163,74.56833272219065,253.81926,224.50280819653125,225.99500480254946,209.35082998769096,196.72804429480723,57.721822203391795,74.56833272219065,253.8192596435547,179.25092692136406,6,192.11898124149292,4.6090630533143155,117.22282208255163,1.7280442948072334,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,CC1CCC2C(=O)OC(=O)C2C1,aromatic;epoxy;ether,anhydride;ester;ether,环氧-酸酐固化，常需催化剂。,0.95,0.05,191.06205701759143,3.937942982408544,True,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|CC1CCC2C(=O)OC(=O)C2C1,0.95000:0.05000,2,191.06156801115844,118.11561558256882,74.71620227327737,253.01846,224.8613419285142,226.74760498196886,210.77059325362566,196.86262893055167,57.7023263003762,74.71620227327737,253.01846313476562,178.30226086148826,6,191.06205701759143,5.800571912960237,118.11561558256882,1.862628930551665,high_disagreement,True,False,True
C#CCOc1ccc(Cc2ccc(O)cc2OCC#C)cc1,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,aromatic;ether;hydroxyl;phenol,aromatic;epoxy;ether,环氧-羟基醚化，常需催化剂。,0.1,0.9,191.0790547546508,3.9209452453492304,True,C#CCOc1ccc(Cc2ccc(O)cc2OCC#C)cc1|Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,0.10000:0.90000,2,191.0977284883945,108.77674437030741,70.8281974058243,247.19582,222.13100818136044,222.17237485947985,212.41747846562666,194.30710057345414,57.638507026368934,70.8281974058243,247.19581604003906,176.36761863421475,6,191.0790547546508,3.228045818803338,108.77674437030741,0.6928994265458641,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,OCCCCO,aromatic;epoxy;ether,hydroxyl,环氧-羟基醚化，常需催化剂。,0.9,0.0999999999999999,180.41319692094345,14.586803079056551,False,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|OCCCCO,0.90000:0.10000,2,180.43391100574502,100.96299559250161,74.29833497167293,255.41885,206.31227938006128,209.8117762651044,228.4337728378745,192.45148803670395,57.52927493394886,74.29833497167293,255.41885375976562,181.12051878809268,6,180.41319692094345,12.0382911157605,100.96299559250161,2.5485119632960505,high_disagreement,True,False,True
CCCCCCCCCCN,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.1,0.9,179.49291748937068,15.507082510629315,False,CCCCCCCCCCN|Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,0.10000:0.90000,2,179.52137657250609,101.26868414983092,73.54807687872764,255.43016,202.27027905972542,204.76187599647304,228.97867056018666,190.75173993167996,57.49837195637515,73.54807687872764,255.43016052246094,181.8820836437333,6,179.49291748937068,11.258822442309281,101.26868414983092,4.248260068320036,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,CC1(C)CC(CN)CC(C)(N)C1,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.95,0.05,191.95125272543504,3.04874727456496,True,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|CC1(C)CC(CN)CC(C)(N)C1,0.95000:0.05000,2,191.9573246806605,117.81156708001507,76.19526643105164,253.01846,226.60467510331472,227.77427157754454,211.62693260889904,197.86282225603938,57.43148585081681,76.19526643105164,253.01846313476562,176.823196703714,6,191.95125272543504,5.911569530604339,117.81156708001507,2.8628222560393795,high_disagreement,True,False,True
CC(C)(C)N,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.1,0.9,181.22859694583715,13.771403054162846,False,CC(C)(C)N|Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,0.10000:0.90000,2,181.2461805520594,99.95551784467543,75.8360484441427,255.61781,208.3369461728433,210.69294295867903,231.11646230773115,193.8077322576345,57.4220436670815,75.8360484441427,255.61781311035156,179.78176466620886,6,181.22859694583715,12.579135311797359,99.95551784467543,1.1922677423654875,high_disagreement,True,False,True
NCCCOCCOCCCN,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,ether;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.1,0.9,179.4516672942,15.548332705799991,False,NCCCOCCOCCCN|Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,0.10000:0.90000,2,179.4845502596811,101.36922785466713,74.0777545441774,254.87337,202.70494567691279,204.78404265684816,230.65153344765434,191.09603231580738,57.420116209969464,74.0777545441774,254.8733673095703,180.79561276539292,6,179.4516672942,11.64436502160737,101.36922785466713,3.9039676841926223,high_disagreement,True,False,True
CC(N)COCC(C)OCC(C)OCC(C)N,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,ether;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.1,0.9,183.7536219144181,11.24637808558188,False,CC(N)COCC(C)OCC(C)OCC(C)N|Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,0.10000:0.90000,2,183.7820112935123,105.72120762608137,72.93642668424,253.1993,211.35254679011183,213.0533837140716,223.19904920216626,192.9204521213412,57.40947490690843,72.93642668424,253.1992950439453,180.2628683597053,6,183.7536219144181,9.166830206923123,105.72120762608137,2.0795478786587864,high_disagreement,True,False,True
COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,CC1(C)CC(CN)CC(CN)C1,aromatic;epoxy;ether;hydroxyl;phenol,primary_amine,环氧-伯胺开环固化。,0.5,0.5,208.93484806480149,13.934848064801486,False,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1|CC1(C)CC(CN)CC(CN)C1,0.50000:0.50000,2,208.85553177514055,60.302717874723264,320.5898495336909,176.58301,153.2132670452829,155.02286718211874,180.67280259800464,199.15622099112295,57.37289925726006,153.2132670452829,320.5898495336909,167.376582488408,6,208.93484806480149,-9.778627073678535,60.302717874723264,4.15622099112295,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,CC1(C)CC(N)CC(C)(CN)C1,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.95,0.05,192.1973858287122,2.802614171287786,True,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|CC1(C)CC(N)CC(C)(CN)C1,0.95000:0.05000,2,192.20304174718905,117.67324214758835,76.70918447701244,253.01846,227.13134178846502,227.8242715640373,211.62693260889904,198.0855392200614,57.294370840755484,76.70918447701244,253.01846313476562,176.30927865775317,6,192.1973858287122,5.888153391349192,117.67324214758835,3.0855392200614062,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,OCCCCCCO,aromatic;epoxy;ether,hydroxyl,环氧-羟基醚化，常需催化剂。,0.9,0.0999999999999999,179.9105418890149,15.089458110985134,False,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|OCCCCCCO,0.90000:0.10000,2,179.93123799654376,100.93817368239567,74.4074092679213,255.2667,203.73161222699028,207.54904260601813,228.4337728378745,191.55329467509705,57.274154802205175,74.4074092679213,255.26669311523438,180.85928384731307,6,179.9105418890149,11.642752786082156,100.93817368239567,3.4467053249029505,high_disagreement,True,False,True
O=C1CCCC(=O)O1,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,anhydride;ester;ether,aromatic;epoxy;ether;hydroxyl;phenol,环氧-酸酐固化，常需催化剂。,0.4,0.6,174.42433745318155,20.57566254681845,False,O=C1CCCC(=O)O1|COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,0.40000:0.60000,2,174.46708789248422,80.84682102155661,321.11680080602736,178.38194,155.05401373349295,156.75686025658007,191.35754725189307,196.18904211491687,57.25121809957921,155.05401373349295,321.11680080602736,166.0627870725344,6,174.42433745318155,21.764704661735323,80.84682102155661,1.189042114916873,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,CC1(C)CC(N)CC(C)(C)C1CN,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.95,0.05,191.55087949674163,3.4491205032583707,True,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|CC1(C)CC(N)CC(C)(C)C1CN,0.95000:0.05000,2,191.5540937941419,118.11930698090033,76.38182435542105,253.01846,225.0946751836475,226.73427164010462,211.84660817857642,197.43832271444285,57.168139581776636,76.38182435542105,253.01846313476562,176.6366387793446,6,191.55087949674163,5.887443217701218,118.11930698090033,2.4383227144428474,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,NCCN1CCNCC1,aromatic;epoxy;ether,primary_amine;secondary_amine,环氧-伯胺开环固化。,0.9,0.0999999999999999,179.59440355331785,15.405596446682154,False,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|NCCN1CCNCC1,0.90000:0.10000,2,179.60891987605436,100.62446854230016,75.58724370010748,252.91315,205.61127915448967,209.39620941035244,232.94828816607568,192.67751454662263,57.12235893256622,75.58724370010748,252.91314697265625,177.32590327254877,6,179.59440355331785,13.083110993304786,100.62446854230016,2.322485453377368,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,NCCCCCCCCCCN,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.9,0.0999999999999999,179.39623303880563,15.603766961194369,False,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|NCCCCCCCCCCN,0.90000:0.10000,2,179.4266387892976,101.3968335681042,74.33924668415504,254.59634,202.09361232552234,205.40854271290337,228.97867056018666,190.8071758443676,57.09786874522646,74.33924668415504,254.59634399414062,180.25709730998557,6,179.39623303880563,11.410942805561973,101.3968335681042,4.192824155632394,high_disagreement,True,False,True
CCCCN,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.1,0.9,180.5997682932504,14.400231706749622,False,CCCCN|Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,0.10000:0.90000,2,180.6165504488512,101.00029655622552,75.92305296558237,255.15733,207.38961282941506,210.58410963305906,228.4337728378745,193.01740534813428,57.002496656831184,75.92305296558237,255.15733337402344,179.23428040844107,6,180.5997682932504,12.417637054883869,101.00029655622552,1.9825946518657247,high_disagreement,True,False,True
Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,C=CCCO,aromatic;epoxy;ether,hydroxyl;vinyl,环氧-羟基醚化，常需催化剂。,0.9,0.0999999999999999,180.5763128305744,14.423687169425593,False,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|C=CCCO,0.90000:0.10000,2,180.5950111031755,101.00536290069523,76.23135797206282,255.49104,207.15361274211537,210.62427627310217,228.63048447908213,193.12096427672637,56.97121126065732,76.23135797206282,255.4910430908203,179.2596851187575,6,180.5763128305744,12.54465144615196,101.00536290069523,1.8790357232736312,high_disagreement,True,False,True
CC(N)COCC(C)COCC(C)CN,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,ether;primary_amine,aromatic;epoxy;ether,环氧-伯胺开环固化。,0.1,0.9,182.3685434594284,12.631456540571577,False,CC(N)COCC(C)COCC(C)CN|Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,0.10000:0.90000,2,182.39982319319273,103.57886549427279,73.68491513208564,252.99379,209.81947973221742,212.14641328997072,220.68349160014392,191.95465210341033,56.799365106255344,73.68491513208564,252.99378967285156,179.30887454076594,6,182.3685434594284,9.58610864398193,103.57886549427279,3.045347896589675,high_disagreement,True,False,True
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,aromatic;epoxy;ether,anhydride;aromatic;ester;ether,环氧-酸酐固化，常需催化剂。,0.55,0.4499999999999999,176.2193562379286,18.780643762071406,False,c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1|O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,0.55000:0.45000,2,176.30958130125296,114.32437363568154,74.44844813788036,251.80688,206.05334730697152,207.28365388174032,227.83923866375238,190.62352567620374,56.782611238863616,74.44844813788036,251.806884765625,177.35843662774465,6,176.2193562379286,14.404169438275147,114.32437363568154,4.376474323796259,high_disagreement,True,False,True
O=C=NCCCCCCN=C=O,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,isocyanate,aromatic;epoxy;ether;hydroxyl;phenol,异氰酸酯-羟基形成聚氨酯。,0.35,0.65,178.11575132068816,16.88424867931184,False,O=C=NCCCCCCN=C=O|COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,0.35000:0.65000,2,177.99618595942155,85.51820978774367,320.4647132112277,196.35983,154.69421417301987,154.32064407836867,185.78216002269406,198.26962503473396,56.763493776395244,154.32064407836867,320.4647132112277,166.14406913285904,6,178.11575132068816,20.1538737140458,85.51820978774367,3.269625034733963,high_disagreement,True,False,True
Nc1ccc(N(c2ccc(N)cc2)c2ccc(N)cc2)cc1,O=C=NCCCCCCN=C=O,aromatic;primary_amine,isocyanate,异氰酸酯-伯胺形成聚脲。,0.6,0.4,196.8519469317485,1.8519469317485004,True,Nc1ccc(N(c2ccc(N)cc2)c2ccc(N)cc2)cc1|O=C=NCCCCCCN=C=O,0.60000:0.40000,2,196.6740043746883,70.07501602400596,317.2580312473218,162.16588,157.78989922928162,162.0100657399392,168.14725583749632,194.00752245410425,56.59210075035462,157.78989922928162,317.2580312473218,159.4681320180402,6,196.8519469317485,-2.844424477644253,70.07501602400596,0.9924775458957527,high_disagreement,True,False,True
O=C(O)CCCCCCCCC(=O)O,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,carboxylic_acid;hydroxyl,aromatic;epoxy;ether,环氧-羧酸开环酯化。,0.1,0.9,181.100243312565,13.899756687435,False,O=C(O)CCCCCCCCC(=O)O|Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1,0.10000:0.90000,2,181.1303804270999,103.60847273969306,72.73405440983116,248.59479,210.26847992394974,212.17074998185404,220.78578204165368,190.94737239700746,56.43293069725754,72.73405440983116,248.59478759765625,175.86073318782508,6,181.100243312565,9.847129084442457,103.60847273969306,4.052627602992544,high_disagreement,True,False,True
