target_tg_c,output_dir,rounds,selected_rows,history_rows,map_principle,posterior_entropy,all_selected_pass,best_selected_predicted_tg_mean_c,best_selected_target_distance_c,best_selected_reward,closest_candidate_predicted_tg_mean_c,closest_candidate_target_distance_c,closest_candidate_reward
190.0,artifacts/pievo_faithful_target_sweep_smoke/target_190,4,4,4,aromatic_backbones_raise_tg,3.663561645938986,True,159.68367750984615,30.31632249015385,0.002326792665698,189.86542635778096,0.1345736422190384,0.9734442450910102
200.0,artifacts/pievo_faithful_target_sweep_smoke/target_200,4,4,4,maleimide_rigid_network,3.663561646129645,True,239.71686279491064,39.71686279491064,0.0003550071744473,200.2333672676166,0.2333672676165861,0.9543990023424498
250.0,artifacts/pievo_faithful_target_sweep_smoke/target_250,4,4,4,aromatic_backbones_raise_tg,3.6635436019768646,True,266.8937577321374,16.893757732137374,0.0340899879459434,249.634744891289,0.3652551087110112,0.9295534013818484
