formula_id,n_components,smiles,ratios,sources,labels,groups,new_component_count,compatibility_reasons,predicted_tg_mean_c,predicted_tg_sigma_c,observed_tg_c,target_tg_c,target_distance_c,prior_score,ood_distance,ood_penalty,agent_score,observation_id,observation_source_type,authority_weight,evidence_role,feature_aromatic_backbone,feature_rigid_multi_aromatic,feature_imide_or_anhydride,feature_cyanate_ester,feature_maleimide,feature_nitrile_rich,feature_sulfone_linker,feature_fluorinated_rigid_linker,feature_high_functionality,feature_flexible_ether_risk,feature_long_aliphatic_risk,feature_peg_like_risk,feature_peptide_like_risk,feature_too_flexible_risk,feature_too_large_risk,feature_heavy_halogen_risk,feature_stereochemical_complexity_risk,feature_druglike_hetero_complexity_risk,feature_formal_charge_practical_risk,feature_reaction::酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,feature_contains_out_of_library,feature_contains_generated,feature_contains_chembl,feature_three_or_more_component_blending,environment_reward,pievo_round,feature_reaction::环氧-仲胺开环固化。,feature_reaction::环氧-羟基醚化，常需催化剂。,feature_reaction::马来酰亚胺-胺 Michael 加成。,feature_reaction::环氧-伯胺开环固化。,feature_reaction::氰酸酯-酚共固化/催化三聚。,feature_reaction::异氰酸酯-伯胺形成聚脲。,feature_reaction::氰酸酯-胺共反应。,feature_reaction::酸酐-胺开环形成酰胺酸。
replacement_surrogate_0095,2,COc1ccc(OCC2CO2)c(CCCC(=O)OCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1|Nc1ccc(Cc2ccc(N)cc2)cc1,0.20000:0.80000,surrogate,replacement_surrogate_0095_0|replacement_surrogate_0095_1,aromatic;epoxy;ester;ether|aromatic;primary_amine,0,环氧-伯胺开环固化。,193.1781385705441,62.87922143737188,193.1781385705441,190.0,3.1781385705440925,0.5425000000000001,,0.0,,replacement_surrogate_0095,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,,False,False,False,False,0.5296029447168621,0,,,,True,,,,
replacement_surrogate_0150,2,COc1cc(CO)cc(-c2cc(CO)cc(OC)c2OCC2CO2)c1OCC1CO1|Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,0.80000:0.20000,surrogate,replacement_surrogate_0150_0|replacement_surrogate_0150_1,aromatic;epoxy;ether;hydroxyl|aromatic;primary_amine,0,环氧-伯胺开环固化。,193.19146810281464,74.03124797795057,193.19146810281464,190.0,3.191468102814639,1.1315000000000002,,0.0,,replacement_surrogate_0150,surrogate,1.0,external_observation,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,0.5281929530963809,0,,,,True,,,,
replacement_surrogate_0093,2,COc1ccc(OCC2CO2)c(CCC(=O)OCCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1|Nc1ccc(-c2ccc(N)cc2)cc1,0.20000:0.80000,surrogate,replacement_surrogate_0093_0|replacement_surrogate_0093_1,aromatic;epoxy;ester;ether|aromatic;primary_amine,0,环氧-伯胺开环固化。,186.632190553656,72.99846791187937,186.632190553656,190.0,3.367809446344012,0.5425000000000001,,0.0,,replacement_surrogate_0093,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,,False,False,False,False,0.5098891706814682,0,,,,True,,,,
replacement_surrogate_0199,2,CNc1nc2sc(SC)nc2c2c1ncn2C|COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,0.35000:0.65000,surrogate,replacement_surrogate_0199_0|replacement_surrogate_0199_1,aromatic;secondary_amine|aromatic;epoxy;ether,0,环氧-仲胺开环固化。,186.5477739882496,31.3738592622466,186.5477739882496,190.0,3.4522260117504118,1.1315000000000002,,0.0,,replacement_surrogate_0199,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,0.5013528159214621,0,True,,,,,,,
replacement_surrogate_0081,2,COc1cc(Nc2ccnc3cc(-c4ccncc4)ccc23)cc(OC)c1OC|O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,0.45000:0.55000,surrogate,replacement_surrogate_0081_0|replacement_surrogate_0081_1,aromatic;ether;secondary_amine|anhydride;aromatic;ester;ether,0,酸酐-胺开环形成酰胺酸。,193.49436093062727,90.91428164530956,193.49436093062727,190.0,3.4943609306272663,1.9745000000000001,,0.0,,replacement_surrogate_0081,surrogate,1.0,external_observation,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,0.4971456755250318,0,,,,,,,,True
replacement_surrogate_0005,2,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1|O=C=Nc1ccc(N=C=O)cc1,0.65000:0.35000,surrogate,replacement_surrogate_0005_0|replacement_surrogate_0005_1,aromatic;primary_amine|aromatic;isocyanate,0,异氰酸酯-伯胺形成聚脲。,193.5256321247264,132.78311968723563,193.5256321247264,190.0,3.5256321247263998,1.3795000000000002,,0.0,,replacement_surrogate_0005,surrogate,1.0,external_observation,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,0.49404611055524716,0,,,,,,True,,
replacement_surrogate_0111,2,CC1(C)CC(CN)CC(C)(N)C1|N#COc1ccc(C(=O)c2ccc(OC#N)cc2)cc1,0.50000:0.50000,surrogate,replacement_surrogate_0111_0|replacement_surrogate_0111_1,primary_amine|aromatic;cyanate_ester;ether;nitrile,0,氰酸酯-胺共反应。,186.05757100146056,59.440342867582274,186.05757100146056,190.0,3.942428998539441,1.6400000000000001,,0.0,,replacement_surrogate_0111,surrogate,1.0,external_observation,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,0.4545325277548983,0,,,,,,,True,
replacement_surrogate_0115,2,CC1(C)CC(N)CC(C)(CN)C1|O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,0.50000:0.50000,surrogate,replacement_surrogate_0115_0|replacement_surrogate_0115_1,primary_amine|aromatic;isocyanate,0,异氰酸酯-伯胺形成聚脲。,194.0782066429732,48.12142957874608,194.0782066429732,190.0,4.078206642973214,0.8525,,0.0,,replacement_surrogate_0115,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,0.44235554111344544,0,,,,,,True,,
replacement_surrogate_0186,2,COc1cc(CC2CO2)ccc1OC(=O)c1ccc(C(=O)Oc2ccc(CC3CO3)cc2OC)cc1|Nc1ccccc1,0.25000:0.75000,surrogate,replacement_surrogate_0186_0|replacement_surrogate_0186_1,aromatic;epoxy;ester;ether|aromatic;primary_amine,0,环氧-伯胺开环固化。,185.8589387575051,82.52937235163476,185.8589387575051,190.0,4.141061242494914,1.1315000000000002,,0.0,,replacement_surrogate_0186,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,0.43682953132195096,0,,,,True,,,,
replacement_surrogate_0006,2,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1|O=C=Nc1cccc(N=C=O)c1,0.65000:0.35000,surrogate,replacement_surrogate_0006_0|replacement_surrogate_0006_1,aromatic;primary_amine|aromatic;isocyanate,0,异氰酸酯-伯胺形成聚脲。,185.79682124357893,134.4457353832901,185.79682124357893,190.0,4.203178756421067,1.3795000000000002,,0.0,,replacement_surrogate_0006,surrogate,1.0,external_observation,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,0.43143615013522946,0,,,,,,True,,
replacement_surrogate_0196,2,COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1|Oc1ccc(Oc2ccc(O)cc2)cc1,0.65000:0.35000,surrogate,replacement_surrogate_0196_0|replacement_surrogate_0196_1,aromatic;epoxy;ether|aromatic;ether;hydroxyl;phenol,0,环氧-羟基醚化，常需催化剂。,185.70150073731352,13.275796293771968,185.70150073731352,190.0,4.298499262686477,1.1315000000000002,,0.0,,replacement_surrogate_0196,surrogate,1.0,external_observation,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,0.423289112405995,0,,True,,,,,,
replacement_surrogate_0055,2,N#COc1ccc(C(F)(F)c2ccc(OC#N)cc2)cc1|Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,0.20000:0.80000,surrogate,replacement_surrogate_0055_0|replacement_surrogate_0055_1,aromatic;cyanate_ester;ether;nitrile|aromatic;ether;primary_amine,0,氰酸酯-胺共反应。,194.4771576858765,96.18524581928328,194.4771576858765,190.0,4.477157685876506,2.1670000000000003,,0.0,,replacement_surrogate_0055,surrogate,1.0,external_observation,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,0.40843130731279104,0,,,,,,,True,
replacement_surrogate_0175,2,N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1|Nc1ccc(Oc2ccc(N)cc2)cc1,0.90000:0.10000,surrogate,replacement_surrogate_0175_0|replacement_surrogate_0175_1,aromatic;cyanate_ester;ether;nitrile|aromatic;ether;primary_amine,0,氰酸酯-胺共反应。,194.62675651389424,37.489550893072206,194.62675651389424,190.0,4.626756513894236,1.6400000000000001,,0.0,,replacement_surrogate_0175,surrogate,1.0,external_observation,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,0.39639214095139996,0,,,,,,,True,
